field_id,crop,actual_et,actual_eto,actual_etof
CA_248155,37,1.8456045845272206,4.331848137535816,0.37692836676217767
CA_248175,69,1.2765472779369627,4.565131805157593,0.33142120343839543
CA_248207,69,0.880699140401146,4.2228710601719195,0.25734383954154727
CA_248208,47,1.6700687679083095,4.2228710601719195,0.3871289398280802
CA_248217,69,0.8271375358166189,4.23810888252149,0.3091833810888252
CA_248230,69,1.3816074498567334,4.4522893982808025,0.39303438395415474
CA_248238,61,1.2251747851002865,4.472799426934097,0.359810888252149
CA_248264,69,1.8560143266475646,4.215303724928367,0.4237908309455587
CA_248302,47,4.15423782234957,4.134392550143266,1.0106074498567335
CA_248338,61,1.1607908309455588,4.113366762177651,0.36335243553008595
CA_248364,61,3.417962750716332,4.15595988538682,0.8503982808022922
CA_248380,47,3.928189111747851,4.23571346704871,0.9514899713467049
CA_248388,61,1.2374269340974213,4.188908309455588,0.32354727793696275
CA_248409,69,3.0039226361031517,4.124318051575931,0.7776389684813754
CA_248438,69,1.0902607449856734,4.126905444126074,0.3525329512893983
CA_248446,47,3.520727793696275,4.108607449856733,0.9196532951289398
CA_248451,47,2.9110200573065903,4.121140401146132,0.7452550143266475
CA_248468,47,0.8761575931232092,4.175283667621777,0.2756275071633238
CA_248480,69,1.024621776504298,4.108607449856733,0.3374355300859599
CA_248482,47,2.1601518624641836,4.128770773638968,0.5153323782234956
CA_248484,47,3.294071633237823,4.136730659025788,0.861028653295129
CA_248499,69,1.7567421203438394,4.165535816618911,0.5150401146131806
CA_248505,47,3.459779369627507,4.2584240687679085,0.8294097421203438
CA_248523,61,3.1409398280802296,4.233246418338109,0.7703810888252149
CA_248612,69,0.703971346704871,4.162418338108883,0.253836676217765
CA_248625,69,3.593137535816619,4.138916905444126,0.8927048710601718
CA_248642,47,1.6334269340974212,4.341638968481376,0.4874355300859599
CA_248652,61,1.5456275071633236,4.346845272206304,0.3949799426934098
CA_248663,47,1.0770372492836677,4.313478510028653,0.3394154727793696
CA_248688,61,1.4244412607449857,4.346845272206304,0.3733295128939828
CA_248689,47,2.267189111747851,4.356134670487106,0.5694297994269341
CA_248722,69,2.1205787965616048,4.188813753581662,0.5228166189111748
CA_248737,47,2.756868194842407,4.313478510028653,0.6543180515759313
CA_248749,61,0.9785272206303725,4.3301776504298,0.3676103151862464
CA_248760,69,4.264191977077364,4.390538681948424,0.9682836676217764
CA_248786,61,4.165641833810888,4.390538681948424,0.9503467048710601
CA_248793,61,2.9551747851002865,4.236644699140401,0.7266103151862464
CA_248799,47,2.369699140401146,4.335570200573066,0.5658681948424069
CA_248852,69,1.8613237822349569,4.344670487106017,0.4823295128939828
CA_248858,47,2.1488338108882523,4.323787965616046,0.4523553008595988
CA_248877,37,3.534581661891117,4.363117478510029,0.8254871060171919
CA_248880,47,2.987704871060172,4.373704871060172,0.6673524355300859
CA_248888,69,1.826885386819484,4.321719197707736,0.4996246418338109
CA_248889,47,1.8177106017191975,4.322661891117479,0.49507736389684814
CA_248926,69,1.3219598853868195,4.2261977077363895,0.3872005730659026
CA_248949,61,1.922220630372493,4.346845272206304,0.5290315186246418
CA_248967,47,2.850893982808023,4.326710601719197,0.6746103151862464
CA_249008,47,2.9613123209169054,4.3301776504298,0.6970372492836676
CA_249053,69,3.9042922636103152,4.134504297994269,0.9459541547277937
CA_249083,47,2.580194842406877,4.3301776504298,0.5945014326647564
CA_249088,69,2.352240687679083,4.3301776504298,0.560702005730659
CA_249091,69,2.955180515759312,4.3301776504298,0.7170401146131805
CA_249101,69,1.5596131805157591,4.396180515759313,0.3736704871060172
CA_249122,47,2.40136676217765,4.194988538681948,0.5070916905444126
CA_249138,61,2.2614355300859597,4.173684813753582,0.5676590257879656
CA_249145,69,3.031541547277937,4.195418338108882,0.6535358166189111
CA_249166,47,2.608180515759312,4.194988538681948,0.5924498567335243
CA_249176,69,2.1852865329512894,4.215303724928367,0.44357020057306595
