field_id,crop,actual_et,actual_eto,actual_etof
CA_31755,61,3.4731117478510027,4.494464183381089,0.7625100286532951
CA_31786,47,2.546085959885387,4.40289111747851,0.48822063037249286
CA_31820,241,3.2693151862464185,4.444636103151863,0.7146733524355301
CA_31840,47,1.5456275071633236,4.563381088825214,0.3515300859598854
CA_31844,36,2.2431518624641833,4.36763323782235,0.5453209169054442
CA_31913,47,3.3520859598853865,4.429618911174785,0.7507822349570201
CA_31934,61,3.170240687679083,4.563381088825214,0.6916962750716332
CA_31940,36,3.5799054441260743,4.2671031518624645,0.8461174785100287
CA_31969,241,2.0434498567335244,4.418507163323782,0.40365902578796564
CA_31972,47,2.06365329512894,4.40289111747851,0.4549025787965616
CA_31986,61,2.5944240687679083,4.429618911174785,0.5685358166189112
CA_31990,47,2.9970057306590254,4.429618911174785,0.6187535816618911
CA_31996,75,2.923323782234957,4.354836676217765,0.6553724928366762
CA_32028,61,2.621083094555874,4.4660257879656164,0.5973724928366763
CA_32040,61,3.6199111747851003,4.36763323782235,0.7971318051575932
CA_32043,61,3.079785100286533,4.36763323782235,0.6968968481375358
CA_32080,75,2.183114613180516,4.494464183381089,0.46031232091690544
CA_32082,61,3.7762091690544413,4.213805157593123,0.9149828080229226
CA_32084,241,2.303736389684814,4.444636103151863,0.5305902578796561
CA_32085,47,3.908183381088825,4.455272206303725,0.8516303724928367
CA_32109,36,3.0363352435530087,4.354836676217765,0.688919770773639
CA_32152,47,3.6250659025787964,4.40289111747851,0.8138882521489972
CA_32157,61,2.5571489971346706,4.429618911174785,0.6032091690544413
CA_32179,36,3.81736676217765,4.413553008595988,0.8318825214899713
CA_32226,61,2.5519971346704873,4.455283667621776,0.5750200573065902
CA_32249,36,3.657429799426934,4.466381088825215,0.8264441260744985
CA_32260,61,2.557868194842407,4.40289111747851,0.4909340974212035
CA_32269,61,2.7072607449856734,4.283372492836676,0.5304441260744985
CA_32282,47,2.6119598853868196,4.494464183381089,0.598080229226361
CA_32302,47,3.029214899713467,4.2189914040114616,0.7254097421203438
CA_32388,61,1.049484240687679,4.25932664756447,0.33337535816618913
CA_32404,47,0.9702263610315186,4.280925501432664,0.2796275071633238
CA_32411,61,3.279650429799427,4.232957020057306,0.790297994269341
CA_32417,61,2.7457822349570202,4.292819484240687,0.6553295128939828
CA_32418,47,2.494083094555874,4.310489971346705,0.6152263610315186
CA_32436,61,1.8088395415472778,4.052212034383954,0.5348395415472779
CA_32452,241,3.5210315186246417,4.521581661891117,0.7921690544412607
CA_32457,61,2.7738567335243554,4.472501432664757,0.6538710601719198
CA_32491,47,3.748063037249284,4.097323782234957,0.933621776504298
CA_32508,61,2.859169054441261,4.097323782234957,0.7179169054441261
CA_32521,61,3.326810888252149,4.59336676217765,0.7198395415472779
CA_32595,47,2.7742349570200573,4.472340974212035,0.6309054441260745
CA_32601,61,2.9234011461318055,4.431063037249284,0.6809340974212034
CA_32637,47,3.5800544412607453,4.626842406876791,0.7615644699140401
CA_32667,61,3.503446991404011,4.30254441260745,0.8530401146131805
CA_32686,61,3.5908796561604586,4.206845272206304,0.8761719197707736
CA_32692,61,2.094275071633238,4.206845272206304,0.5371404011461318
CA_32712,61,3.4778022922636103,4.350747851002866,0.8164068767908309
CA_32744,37,2.885103151862464,4.022719197707737,0.71510888252149
CA_32783,61,3.5673925501432664,4.244810888252149,0.8551690544412608
CA_32790,61,3.4515444126074497,4.450650429799427,0.7459512893982808
CA_32818,61,3.861670487106017,4.340919770773639,0.9115530085959885
CA_32828,61,3.906257879656161,4.345134670487106,0.9183467048710602
CA_32851,47,3.6670573065902583,4.536759312320917,0.7928739255014328
CA_32871,47,1.4752034383954156,4.628157593123209,0.3942607449856734
CA_32878,47,2.3684670487106017,4.536759312320917,0.5127822349570201
CA_32887,82,2.891028653295129,4.628157593123209,0.5786103151862464
CA_32900,61,3.574779369627507,4.290080229226361,0.8406876790830945
CA_32932,61,3.449381088825215,4.563381088825214,0.7554269340974212
CA_32968,61,2.8828452722063034,4.541885386819484,0.6143295128939829
CA_32969,47,2.4117507163323784,4.55743553008596,0.5473008595988539
CA_32989,47,2.2034383954154726,3.943409742120344,0.6390315186246418
CA_33008,75,3.3855014326647566,4.016372492836676,0.8607277936962751
CA_33012,61,3.0977163323782237,4.016372492836676,0.8089111747851003
CA_33042,204,3.367386819484241,3.9819541547277937,0.8600916905444127
CA_33056,61,2.720358166189112,4.293212034383954,0.6484527220630373
CA_33059,61,3.079727793696275,4.455664756446992,0.690080229226361
CA_33072,61,3.17965329512894,4.583441260744986,0.668919770773639
CA_33086,47,3.4073409742120346,4.016372492836676,0.8600429799426933
CA_33097,61,2.724796561604584,4.628157593123209,0.5803409742120345
CA_33118,47,3.72469340974212,4.494464183381089,0.7982922636103151
CA_33154,61,1.3039140401146132,3.9819541547277937,0.41378223495702005
CA_33163,36,3.1667564469914042,4.290080229226361,0.7527736389684814
CA_33179,37,3.008126074498567,4.468578796561605,0.6788538681948424
CA_33184,61,3.0413495702005733,4.033739255014327,0.7975071633237822
CA_33219,47,1.4390458452722061,4.040636103151862,0.43577936962750713
CA_33224,204,2.0877106017191975,4.040636103151862,0.5413438395415473
CA_33225,47,1.9784699140401145,3.9861977077363897,0.5546303724928366
CA_33234,204,3.01210888252149,4.040636103151862,0.7423295128939827
CA_33252,61,2.975280802292264,3.9861977077363897,0.7951977077363896
