field_id,crop,time,et_actual,et_forecast
CA_196350,3,2023-07-01,195.413,209.579
CA_196350,3,2023-06-01,174.038,174.038
CA_196350,3,2023-05-01,161.054,161.054
CA_196350,3,2023-04-01,136.903,136.903
CA_196350,3,2023-03-01,71.35,71.35
CA_196350,3,2023-02-01,55.023,55.023
CA_196350,3,2023-01-01,45.665,45.665
CA_206014,47,2023-12-01,38.415,23.619
CA_206014,47,2023-11-01,58.096,56.39
CA_206014,47,2023-10-01,101.122,110.728
CA_206014,47,2023-09-01,119.832,149.286
CA_206014,47,2023-08-01,177.902,194.26
CA_206014,47,2023-07-01,190.739,204.919
CA_206014,47,2023-06-01,170.977,170.977
CA_206014,47,2023-05-01,157.545,157.545
CA_206014,47,2023-04-01,136.609,136.609
CA_206014,47,2023-03-01,70.474,70.474
CA_206014,47,2023-02-01,51.319,51.319
CA_206014,47,2023-01-01,43.64,43.64
CA_197548,47,2023-12-01,43.302,29.911
CA_197548,47,2023-11-01,69.837,68.091
CA_197548,47,2023-10-01,115.093,120.262
CA_197548,47,2023-09-01,122.387,156.275
CA_197548,47,2023-08-01,185.596,203.858
CA_197548,47,2023-07-01,204.477,217.554
CA_197548,47,2023-06-01,183.751,183.751
CA_197548,47,2023-05-01,169.84,169.84
CA_197548,47,2023-04-01,149.728,149.728
CA_197548,47,2023-03-01,76.236,76.236
CA_197548,47,2023-02-01,64.12,64.12
CA_197548,47,2023-01-01,54.941,54.941
CA_202362,47,2023-12-01,38.347,24.615
CA_202362,47,2023-11-01,61.909,61.002
CA_202362,47,2023-10-01,108.976,113.092
CA_202362,47,2023-09-01,121.486,150.024
CA_202362,47,2023-08-01,179.053,197.085
CA_202362,47,2023-07-01,204.084,213.85
CA_202362,47,2023-06-01,177.878,177.878
CA_202362,47,2023-05-01,159.188,159.188
CA_202362,47,2023-04-01,137.836,137.836
CA_202362,47,2023-03-01,69.549,69.549
CA_202362,47,2023-02-01,54.075,54.075
CA_202362,47,2023-01-01,51.329,51.329
CA_197206,36,2023-12-01,37.177,23.838
CA_197206,36,2023-11-01,60.667,60.009
CA_197206,36,2023-10-01,108.357,113.55
CA_197206,36,2023-09-01,121.42,150.068
CA_197206,36,2023-08-01,178.344,195.546
CA_197206,36,2023-07-01,206.853,213.664
CA_197206,36,2023-06-01,179.825,179.825
CA_197206,36,2023-05-01,159.833,159.833
CA_197206,36,2023-04-01,136.545,136.545
CA_197206,36,2023-03-01,68.126,68.126
CA_197206,36,2023-02-01,52.921,52.921
CA_197206,36,2023-01-01,50.63,50.63
CA_218326,47,2023-12-01,26.537,18.613
CA_218326,47,2023-11-01,46.494,41.178
CA_218326,47,2023-10-01,83.118,85.647
CA_218326,47,2023-09-01,116.303,136.084
CA_218326,47,2023-08-01,164.897,179.414
CA_218326,47,2023-07-01,191.199,206.634
CA_218326,47,2023-06-01,173.006,173.006
CA_218326,47,2023-05-01,154.128,154.128
CA_218326,47,2023-04-01,125.963,125.963
CA_218326,47,2023-03-01,66.322,66.322
CA_218326,47,2023-02-01,42.492,42.492
CA_218326,47,2023-01-01,35.165,35.165
CA_198392,61,2023-12-01,38.354,26.546
CA_198392,61,2023-11-01,64.494,62.013
CA_198392,61,2023-10-01,106.644,109.058
CA_198392,61,2023-09-01,116.697,147.245
CA_198392,61,2023-08-01,176.973,190.26
CA_198392,61,2023-07-01,200.054,209.702
CA_198392,61,2023-06-01,176.234,176.234
CA_198392,61,2023-05-01,159.53,159.53
CA_198392,61,2023-04-01,140.233,140.233
CA_198392,61,2023-03-01,69.203,69.203
CA_198392,61,2023-02-01,61.02,61.02
CA_198392,61,2023-01-01,50.676,50.676
CA_206280,61,2023-12-01,26.794,18.139
CA_206280,61,2023-11-01,44.778,42.539
CA_206280,61,2023-10-01,81.735,82.627
CA_206280,61,2023-09-01,105.008,124.921
CA_206280,61,2023-08-01,154.286,166.808
CA_206280,61,2023-07-01,179.659,187.975
CA_206280,61,2023-06-01,158.641,158.641
CA_206280,61,2023-05-01,142.358,142.358
CA_206280,61,2023-04-01,117.596,117.596
CA_206280,61,2023-03-01,61.65,61.65
CA_206280,61,2023-02-01,42.31,42.31
CA_206280,61,2023-01-01,36.825,36.825
CA_218504,61,2023-12-01,31.742,19.098
CA_218504,61,2023-11-01,49.726,48.893
CA_218504,61,2023-10-01,91.497,94.415
CA_218504,61,2023-09-01,110.963,135.293
CA_218504,61,2023-08-01,167.482,181.137
CA_218504,61,2023-07-01,199.672,201.947
CA_218504,61,2023-06-01,169.093,169.093
CA_218504,61,2023-05-01,151.325,151.325
CA_218504,61,2023-04-01,122.23,122.23
CA_218504,61,2023-03-01,59.444,59.444
CA_218504,61,2023-02-01,44.669,44.669
CA_218504,61,2023-01-01,43.215,43.215
CA_237235,61,2023-12-01,28.377,18.888
CA_237235,61,2023-11-01,48.386,43.601
CA_237235,61,2023-10-01,84.881,89.064
CA_237235,61,2023-09-01,117.105,137.64
CA_237235,61,2023-08-01,165.736,180.309
CA_237235,61,2023-07-01,189.246,207.999
CA_237235,61,2023-06-01,173.615,173.615
CA_237235,61,2023-05-01,155.271,155.271
CA_237235,61,2023-04-01,125.778,125.778
CA_237235,61,2023-03-01,65.745,65.745
CA_237235,61,2023-02-01,43.562,43.562
CA_237235,61,2023-01-01,35.217,35.217
CA_205669,61,2023-12-01,31.66,20.411
CA_205669,61,2023-11-01,51.604,49.231
CA_205669,61,2023-10-01,89.461,93.075
CA_205669,61,2023-09-01,108.894,133.843
CA_205669,61,2023-08-01,160.137,175.889
CA_205669,61,2023-07-01,182.922,195.474
CA_205669,61,2023-06-01,165.361,165.361
CA_205669,61,2023-05-01,150.339,150.339
CA_205669,61,2023-04-01,124.716,124.716
CA_205669,61,2023-03-01,63.169,63.169
CA_205669,61,2023-02-01,47.247,47.247
CA_205669,61,2023-01-01,42.154,42.154
CA_214463,69,2023-12-01,27.754,18.76
CA_214463,69,2023-11-01,40.817,36.451
CA_214463,69,2023-10-01,73.341,95.466
CA_214463,69,2023-09-01,115.959,129.667
CA_214463,69,2023-08-01,178.358,186.704
CA_214463,69,2023-07-01,227.009,214.278
CA_214463,69,2023-06-01,166.46,166.46
CA_214463,69,2023-05-01,143.746,143.746
CA_214463,69,2023-04-01,105.319,105.319
CA_214463,69,2023-03-01,53.977,53.977
CA_214463,69,2023-02-01,41.847,41.847
CA_214463,69,2023-01-01,40.202,40.202
CA_214741,69,2023-12-01,30.433,20.589
CA_214741,69,2023-11-01,41.933,38.127
CA_214741,69,2023-10-01,72.376,97.006
CA_214741,69,2023-09-01,109.144,122.319
CA_214741,69,2023-08-01,168.954,176.281
CA_214741,69,2023-07-01,205.125,196.091
CA_214741,69,2023-06-01,151.255,151.255
CA_214741,69,2023-05-01,130.059,130.059
CA_214741,69,2023-04-01,102.217,102.217
CA_214741,69,2023-03-01,52.89,52.89
CA_214741,69,2023-02-01,40.718,40.718
CA_214741,69,2023-01-01,40.506,40.506
CA_199621,75,2023-12-01,38.224,25.597
CA_199621,75,2023-11-01,61.711,61.135
CA_199621,75,2023-10-01,109.532,113.188
CA_199621,75,2023-09-01,122.087,151.246
CA_199621,75,2023-08-01,181.582,197.103
CA_199621,75,2023-07-01,210.331,215.993
CA_199621,75,2023-06-01,181.544,181.544
CA_199621,75,2023-05-01,160.471,160.471
CA_199621,75,2023-04-01,138.588,138.588
CA_199621,75,2023-03-01,68.391,68.391
CA_199621,75,2023-02-01,55.523,55.523
CA_199621,75,2023-01-01,51.57,51.57
CA_199389,75,2023-12-01,38.01,24.697
CA_199389,75,2023-11-01,59.931,59.099
CA_199389,75,2023-10-01,105.086,108.746
CA_199389,75,2023-09-01,117.29,145.951
CA_199389,75,2023-08-01,175.786,193.27
CA_199389,75,2023-07-01,200.593,210.61
CA_199389,75,2023-06-01,175.817,175.817
CA_199389,75,2023-05-01,161.144,161.144
CA_199389,75,2023-04-01,136.702,136.702
CA_199389,75,2023-03-01,69.846,69.846
CA_199389,75,2023-02-01,54.692,54.692
CA_199389,75,2023-01-01,49.611,49.611
CA_199886,75,2023-12-01,39.674,26.594
CA_199886,75,2023-11-01,63.614,62.456
CA_199886,75,2023-10-01,110.812,114.322
CA_199886,75,2023-09-01,121.363,151.644
CA_199886,75,2023-08-01,181.044,199.466
CA_199886,75,2023-07-01,205.929,217.079
CA_199886,75,2023-06-01,179.376,179.376
CA_199886,75,2023-05-01,162.676,162.676
CA_199886,75,2023-04-01,141.183,141.183
CA_199886,75,2023-03-01,71.857,71.857
CA_199886,75,2023-02-01,57.566,57.566
CA_199886,75,2023-01-01,51.774,51.774
CA_203481,75,2023-12-01,27.899,18.354
CA_203481,75,2023-11-01,47.488,44.925
CA_203481,75,2023-10-01,83.818,86.317
CA_203481,75,2023-09-01,104.848,127.448
CA_203481,75,2023-08-01,155.091,169.458
CA_203481,75,2023-07-01,176.865,188.238
CA_203481,75,2023-06-01,160.466,160.466
CA_203481,75,2023-05-01,144.175,144.175
CA_203481,75,2023-04-01,119.87,119.87
CA_203481,75,2023-03-01,59.985,59.985
CA_203481,75,2023-02-01,43.195,43.195
CA_203481,75,2023-01-01,37.773,37.773
CA_204773,75,2023-12-01,29.307,19.385
CA_204773,75,2023-11-01,49.169,46.261
CA_204773,75,2023-10-01,85.356,87.705
CA_204773,75,2023-09-01,106.398,129.772
CA_204773,75,2023-08-01,155.881,171.573
CA_204773,75,2023-07-01,177.615,191.535
CA_204773,75,2023-06-01,163.375,163.375
CA_204773,75,2023-05-01,147.999,147.999
CA_204773,75,2023-04-01,122.986,122.986
CA_204773,75,2023-03-01,63.085,63.085
CA_204773,75,2023-02-01,45.76,45.76
CA_204773,75,2023-01-01,39.31,39.31
CA_211137,75,2023-12-01,37.994,22.938
CA_211137,75,2023-11-01,58.143,56.103
CA_211137,75,2023-10-01,101.674,110.497
CA_211137,75,2023-09-01,122.411,153.162
CA_211137,75,2023-08-01,183.006,199.947
CA_211137,75,2023-07-01,195.086,211.072
CA_211137,75,2023-06-01,173.684,173.684
CA_211137,75,2023-05-01,156.431,156.431
CA_211137,75,2023-04-01,135.854,135.854
CA_211137,75,2023-03-01,69.918,69.918
CA_211137,75,2023-02-01,49.745,49.745
CA_211137,75,2023-01-01,42.583,42.583
CA_241505,75,2023-12-01,38.423,25.179
CA_241505,75,2023-11-01,62.007,60.68
CA_241505,75,2023-10-01,108.625,112.442
CA_241505,75,2023-09-01,120.396,149.614
CA_241505,75,2023-08-01,180.278,197.681
CA_241505,75,2023-07-01,204.718,215.502
CA_241505,75,2023-06-01,178.209,178.209
CA_241505,75,2023-05-01,161.78,161.78
CA_241505,75,2023-04-01,139.316,139.316
CA_241505,75,2023-03-01,70.486,70.486
CA_241505,75,2023-02-01,55.559,55.559
CA_241505,75,2023-01-01,51.293,51.293
CA_242010,75,2023-12-01,26.679,17.664
CA_242010,75,2023-11-01,45.102,42.358
CA_242010,75,2023-10-01,80.959,83.059
CA_242010,75,2023-09-01,104.411,124.646
CA_242010,75,2023-08-01,152.819,166.261
CA_242010,75,2023-07-01,176.384,187.104
CA_242010,75,2023-06-01,158.271,158.271
CA_242010,75,2023-05-01,142.491,142.491
CA_242010,75,2023-04-01,116.974,116.974
CA_242010,75,2023-03-01,59.508,59.508
CA_242010,75,2023-02-01,41.714,41.714
CA_242010,75,2023-01-01,36.277,36.277
CA_186283,75,2023-12-01,31.412,21.878
CA_186283,75,2023-11-01,54.285,55.181
CA_186283,75,2023-10-01,99.664,107.905
CA_186283,75,2023-09-01,118.782,145.959
CA_186283,75,2023-08-01,175.157,191.004
CA_186283,75,2023-07-01,211.172,210.669
CA_186283,75,2023-06-01,180.34,180.34
CA_186283,75,2023-05-01,157.405,157.405
CA_186283,75,2023-04-01,127.244,127.244
CA_186283,75,2023-03-01,62.468,62.468
CA_186283,75,2023-02-01,49.619,49.619
CA_186283,75,2023-01-01,45.915,45.915
CA_241534,76,2023-12-01,37.775,24.726
CA_241534,76,2023-11-01,60.652,60.077
CA_241534,76,2023-10-01,108.981,113.492
CA_241534,76,2023-09-01,122.118,150.772
CA_241534,76,2023-08-01,180.808,197.202
CA_241534,76,2023-07-01,208.759,215.003
CA_241534,76,2023-06-01,180.895,180.895
CA_241534,76,2023-05-01,161.403,161.403
CA_241534,76,2023-04-01,137.598,137.598
CA_241534,76,2023-03-01,68.415,68.415
CA_241534,76,2023-02-01,53.693,53.693
CA_241534,76,2023-01-01,50.567,50.567
CA_199904,76,2023-12-01,34.793,22.303
CA_199904,76,2023-11-01,55.534,53.686
CA_199904,76,2023-10-01,97.268,100.79
CA_199904,76,2023-09-01,111.879,139.145
CA_199904,76,2023-08-01,167.591,184.437
CA_199904,76,2023-07-01,191.769,203.533
CA_199904,76,2023-06-01,170.634,170.634
CA_199904,76,2023-05-01,155.966,155.966
CA_199904,76,2023-04-01,130.846,130.846
CA_199904,76,2023-03-01,66.561,66.561
CA_199904,76,2023-02-01,51.114,51.114
CA_199904,76,2023-01-01,45.3,45.3
CA_211378,76,2023-12-01,35.552,23.473
CA_211378,76,2023-11-01,58.284,57.456
CA_211378,76,2023-10-01,100.352,106.572
CA_211378,76,2023-09-01,113.302,142.57
CA_211378,76,2023-08-01,171.803,183.448
CA_211378,76,2023-07-01,188.095,193.069
CA_211378,76,2023-06-01,166.647,166.647
CA_211378,76,2023-05-01,157.51,157.51
CA_211378,76,2023-04-01,138.354,138.354
CA_211378,76,2023-03-01,72.603,72.603
CA_211378,76,2023-02-01,54.352,54.352
CA_211378,76,2023-01-01,44.712,44.712
CA_214914,76,2023-12-01,30.783,20.305
CA_214914,76,2023-11-01,43.72,38.414
CA_214914,76,2023-10-01,73.462,96.449
CA_214914,76,2023-09-01,114.317,129.273
CA_214914,76,2023-08-01,172.138,177.496
CA_214914,76,2023-07-01,217.952,202.787
CA_214914,76,2023-06-01,154.123,154.123
CA_214914,76,2023-05-01,136.782,136.782
CA_214914,76,2023-04-01,103.725,103.725
CA_214914,76,2023-03-01,53.937,53.937
CA_214914,76,2023-02-01,43.271,43.271
CA_214914,76,2023-01-01,45.026,45.026
CA_186870,141,2023-12-01,32.283,22.853
CA_186870,141,2023-11-01,56.955,57.851
CA_186870,141,2023-10-01,102.805,113.209
CA_186870,141,2023-09-01,121.596,150.919
CA_186870,141,2023-08-01,177.447,195.252
CA_186870,141,2023-07-01,215.34,215.508
CA_186870,141,2023-06-01,184.568,184.568
CA_186870,141,2023-05-01,161.537,161.537
CA_186870,141,2023-04-01,129.351,129.351
CA_186870,141,2023-03-01,63.147,63.147
CA_186870,141,2023-02-01,50.854,50.854
CA_186870,141,2023-01-01,47.584,47.584
CA_198018,176,2023-12-01,36.939,24.512
CA_198018,176,2023-11-01,60.385,60.138
CA_198018,176,2023-10-01,109.727,114.45
CA_198018,176,2023-09-01,123.381,152.318
CA_198018,176,2023-08-01,181.998,197.49
CA_198018,176,2023-07-01,212.194,216.071
CA_198018,176,2023-06-01,183.354,183.354
CA_198018,176,2023-05-01,161.87,161.87
CA_198018,176,2023-04-01,137.289,137.289
CA_198018,176,2023-03-01,68.051,68.051
CA_198018,176,2023-02-01,53.641,53.641
CA_198018,176,2023-01-01,51.186,51.186
CA_203822,176,2023-12-01,25.779,17.981
CA_203822,176,2023-11-01,44.71,40.079
CA_203822,176,2023-10-01,80.764,82.915
CA_203822,176,2023-09-01,113.937,132.912
CA_203822,176,2023-08-01,161.615,175.932
CA_203822,176,2023-07-01,188.371,203.16
CA_203822,176,2023-06-01,171.947,171.947
CA_203822,176,2023-05-01,154.195,154.195
CA_203822,176,2023-04-01,126.077,126.077
CA_203822,176,2023-03-01,66.379,66.379
CA_203822,176,2023-02-01,42.204,42.204
CA_203822,176,2023-01-01,35.051,35.051
CA_213630,176,2023-12-01,30.705,21.59
CA_213630,176,2023-11-01,41.443,37.034
CA_213630,176,2023-10-01,77.563,97.687
CA_213630,176,2023-09-01,118.785,131.9
CA_213630,176,2023-08-01,181.447,184.824
CA_213630,176,2023-07-01,232.282,210.004
CA_213630,176,2023-06-01,160.889,160.889
CA_213630,176,2023-05-01,138.974,138.974
CA_213630,176,2023-04-01,101.407,101.407
CA_213630,176,2023-03-01,52.158,52.158
CA_213630,176,2023-02-01,42.772,42.772
CA_213630,176,2023-01-01,41.748,41.748
CA_186949,211,2023-12-01,31.401,22.829
CA_186949,211,2023-11-01,56.081,57.383
CA_186949,211,2023-10-01,101.584,112.196
CA_186949,211,2023-09-01,120.609,150.332
CA_186949,211,2023-08-01,176.3,194.302
CA_186949,211,2023-07-01,214.353,214.269
CA_186949,211,2023-06-01,182.934,182.934
CA_186949,211,2023-05-01,159.889,159.889
CA_186949,211,2023-04-01,127.8,127.8
CA_186949,211,2023-03-01,62.882,62.882
CA_186949,211,2023-02-01,49.762,49.762
CA_186949,211,2023-01-01,47.097,47.097
CA_197684,211,2023-12-01,37.177,23.838
CA_197684,211,2023-11-01,60.667,60.009
CA_197684,211,2023-10-01,108.357,113.55
CA_197684,211,2023-09-01,121.42,150.068
CA_197684,211,2023-08-01,178.344,195.546
CA_197684,211,2023-07-01,206.853,213.664
CA_197684,211,2023-06-01,179.825,179.825
CA_197684,211,2023-05-01,159.833,159.833
CA_197684,211,2023-04-01,136.545,136.545
CA_197684,211,2023-03-01,68.126,68.126
CA_197684,211,2023-02-01,52.921,52.921
CA_197684,211,2023-01-01,50.63,50.63
CA_187438,220,2023-12-01,31.97,22.642
CA_187438,220,2023-11-01,54.157,54.97
CA_187438,220,2023-10-01,97.568,104.938
CA_187438,220,2023-09-01,118.285,143.499
CA_187438,220,2023-08-01,174.753,189.24
CA_187438,220,2023-07-01,210.658,207.978
CA_187438,220,2023-06-01,176.733,176.733
CA_187438,220,2023-05-01,155.011,155.011
CA_187438,220,2023-04-01,126.966,126.966
CA_187438,220,2023-03-01,63.359,63.359
CA_187438,220,2023-02-01,49.232,49.232
CA_187438,220,2023-01-01,47.123,47.123
CA_153170,3,2023-12-01,39.603,26.61
CA_153170,3,2023-11-01,57.621,51.759
CA_153170,3,2023-10-01,100.578,111.0
CA_153170,3,2023-09-01,130.991,150.337
CA_153170,3,2023-08-01,181.508,193.085
CA_153170,3,2023-07-01,205.695,213.566
CA_153170,3,2023-06-01,178.406,178.406
CA_153170,3,2023-05-01,158.375,158.375
CA_153170,3,2023-04-01,134.467,134.467
CA_153170,3,2023-03-01,75.545,75.545
CA_153170,3,2023-02-01,50.961,50.961
CA_153170,3,2023-01-01,43.835,43.835
CA_180321,69,2023-12-01,32.404,22.057
CA_180321,69,2023-11-01,48.352,40.901
CA_180321,69,2023-10-01,77.863,81.741
CA_180321,69,2023-09-01,100.116,124.499
CA_180321,69,2023-08-01,147.436,153.107
CA_180321,69,2023-07-01,167.784,150.949
CA_180321,69,2023-06-01,127.414,127.414
CA_180321,69,2023-05-01,109.63,109.63
CA_180321,69,2023-04-01,106.156,106.156
CA_180321,69,2023-03-01,59.209,59.209
CA_180321,69,2023-02-01,38.755,38.755
CA_180321,69,2023-01-01,39.507,39.507
CA_182086,69,2023-12-01,31.735,19.917
CA_182086,69,2023-11-01,53.147,49.538
CA_182086,69,2023-10-01,93.296,101.895
CA_182086,69,2023-09-01,114.472,137.35
CA_182086,69,2023-08-01,173.703,180.542
CA_182086,69,2023-07-01,185.609,187.328
CA_182086,69,2023-06-01,156.788,156.788
CA_182086,69,2023-05-01,129.799,129.799
CA_182086,69,2023-04-01,118.138,118.138
CA_182086,69,2023-03-01,61.57,61.57
CA_182086,69,2023-02-01,45.464,45.464
CA_182086,69,2023-01-01,45.746,45.746
CA_142793,3,2023-12-01,29.03,19.199
CA_142793,3,2023-11-01,49.297,43.83
CA_142793,3,2023-10-01,87.192,91.175
CA_142793,3,2023-09-01,119.361,140.351
CA_142793,3,2023-08-01,170.852,184.587
CA_142793,3,2023-07-01,192.128,210.951
CA_142793,3,2023-06-01,172.146,172.146
CA_142793,3,2023-05-01,152.408,152.408
CA_142793,3,2023-04-01,124.551,124.551
CA_142793,3,2023-03-01,65.69,65.69
CA_142793,3,2023-02-01,42.593,42.593
CA_142793,3,2023-01-01,34.685,34.685
CA_213840,47,2023-12-01,28.089,16.954
CA_213840,47,2023-11-01,41.433,38.202
CA_213840,47,2023-10-01,71.408,89.338
CA_213840,47,2023-09-01,99.378,116.335
CA_213840,47,2023-08-01,155.005,157.37
CA_213840,47,2023-07-01,178.012,174.702
CA_213840,47,2023-06-01,143.316,143.316
CA_213840,47,2023-05-01,125.053,125.053
CA_213840,47,2023-04-01,104.296,104.296
CA_213840,47,2023-03-01,50.157,50.157
CA_213840,47,2023-02-01,39.513,39.513
CA_213840,47,2023-01-01,40.358,40.358
CA_150220,36,2023-12-01,40.92,27.82
CA_150220,36,2023-11-01,57.904,50.835
CA_150220,36,2023-10-01,103.347,118.865
CA_150220,36,2023-09-01,138.337,156.357
CA_150220,36,2023-08-01,188.131,202.49
CA_150220,36,2023-07-01,215.677,221.492
CA_150220,36,2023-06-01,183.989,183.989
CA_150220,36,2023-05-01,159.872,159.872
CA_150220,36,2023-04-01,135.3,135.3
CA_150220,36,2023-03-01,74.153,74.153
CA_150220,36,2023-02-01,48.909,48.909
CA_150220,36,2023-01-01,40.785,40.785
CA_151019,36,2023-12-01,40.182,27.38
CA_151019,36,2023-11-01,57.435,50.638
CA_151019,36,2023-10-01,103.671,119.903
CA_151019,36,2023-09-01,138.096,157.181
CA_151019,36,2023-08-01,187.907,201.557
CA_151019,36,2023-07-01,215.169,220.572
CA_151019,36,2023-06-01,182.656,182.656
CA_151019,36,2023-05-01,159.202,159.202
CA_151019,36,2023-04-01,135.079,135.079
CA_151019,36,2023-03-01,72.739,72.739
CA_151019,36,2023-02-01,48.645,48.645
CA_151019,36,2023-01-01,39.521,39.521
CA_149799,47,2023-12-01,39.859,27.848
CA_149799,47,2023-11-01,55.39,49.083
CA_149799,47,2023-10-01,99.52,112.565
CA_149799,47,2023-09-01,132.267,150.964
CA_149799,47,2023-08-01,180.911,192.605
CA_149799,47,2023-07-01,206.875,212.08
CA_149799,47,2023-06-01,178.051,178.051
CA_149799,47,2023-05-01,157.899,157.899
CA_149799,47,2023-04-01,133.915,133.915
CA_149799,47,2023-03-01,73.056,73.056
CA_149799,47,2023-02-01,48.968,48.968
CA_149799,47,2023-01-01,41.181,41.181
CA_149265,61,2023-12-01,36.42,24.688
CA_149265,61,2023-11-01,54.94,52.469
CA_149265,61,2023-10-01,96.034,98.466
CA_149265,61,2023-09-01,120.717,140.399
CA_149265,61,2023-08-01,171.593,179.756
CA_149265,61,2023-07-01,185.544,196.976
CA_149265,61,2023-06-01,165.438,165.438
CA_149265,61,2023-05-01,145.179,145.179
CA_149265,61,2023-04-01,124.891,124.891
CA_149265,61,2023-03-01,71.356,71.356
CA_149265,61,2023-02-01,52.157,52.157
CA_149265,61,2023-01-01,46.196,46.196
CA_146308,67,2023-12-01,30.629,20.156
CA_146308,67,2023-11-01,50.802,45.012
CA_146308,67,2023-10-01,88.848,95.634
CA_146308,67,2023-09-01,121.733,142.274
CA_146308,67,2023-08-01,173.788,188.527
CA_146308,67,2023-07-01,197.454,216.328
CA_146308,67,2023-06-01,172.915,172.915
CA_146308,67,2023-05-01,151.981,151.981
CA_146308,67,2023-04-01,124.169,124.169
CA_146308,67,2023-03-01,65.992,65.992
CA_146308,67,2023-02-01,42.38,42.38
CA_146308,67,2023-01-01,34.478,34.478
CA_178248,69,2023-12-01,32.433,20.85
CA_178248,69,2023-11-01,49.289,42.392
CA_178248,69,2023-10-01,84.501,93.819
CA_178248,69,2023-09-01,108.639,132.137
CA_178248,69,2023-08-01,162.233,166.958
CA_178248,69,2023-07-01,176.55,166.813
CA_178248,69,2023-06-01,137.954,137.954
CA_178248,69,2023-05-01,117.316,117.316
CA_178248,69,2023-04-01,109.534,109.534
CA_178248,69,2023-03-01,58.358,58.358
CA_178248,69,2023-02-01,38.888,38.888
CA_178248,69,2023-01-01,38.796,38.796
CA_166979,69,2023-12-01,32.966,21.859
CA_166979,69,2023-11-01,50.226,44.768
CA_166979,69,2023-10-01,85.101,91.093
CA_166979,69,2023-09-01,105.817,129.635
CA_166979,69,2023-08-01,154.332,159.63
CA_166979,69,2023-07-01,170.332,168.742
CA_166979,69,2023-06-01,138.352,138.352
CA_166979,69,2023-05-01,121.436,121.436
CA_166979,69,2023-04-01,116.609,116.609
CA_166979,69,2023-03-01,62.905,62.905
CA_166979,69,2023-02-01,42.587,42.587
CA_166979,69,2023-01-01,42.376,42.376
CA_152516,61,2023-12-01,39.008,26.643
CA_152516,61,2023-11-01,54.364,48.014
CA_152516,61,2023-10-01,99.275,114.994
CA_152516,61,2023-09-01,134.571,153.325
CA_152516,61,2023-08-01,184.746,197.08
CA_152516,61,2023-07-01,211.982,217.502
CA_152516,61,2023-06-01,178.646,178.646
CA_152516,61,2023-05-01,158.227,158.227
CA_152516,61,2023-04-01,134.538,134.538
CA_152516,61,2023-03-01,72.624,72.624
CA_152516,61,2023-02-01,47.1,47.1
CA_152516,61,2023-01-01,40.033,40.033
CA_157772,69,2023-12-01,32.613,19.671
CA_157772,69,2023-11-01,48.451,43.161
CA_157772,69,2023-10-01,83.9,96.869
CA_157772,69,2023-09-01,108.627,131.147
