,forecasting_date,crop,field_id,mae,rmse,corr,bias,skill_score,variable
21862,2024-03-04,69,CA_252711,0.52,0.42,0.05,-0.12,-0.6,ETof
21863,2024-03-04,69,CA_252828,0.19,0.17,-0.37,0.04,-0.87,ETof
21864,2024-03-04,69,CA_254124,0.43,0.43,0.46,-0.43,-0.52,ETof
21865,2024-03-04,69,CA_244035,0.28,0.6,0.63,0.12,0.7,ETo
21866,2024-03-04,69,CA_244054,0.2,0.47,0.7,0.08,0.76,ETo
21867,2024-03-04,69,CA_244148,0.26,0.61,0.68,0.05,0.78,ETo
21868,2024-03-04,69,CA_244172,0.3,0.68,0.59,0.04,0.69,ETo
21869,2024-03-04,69,CA_244189,0.3,0.68,0.59,0.04,0.69,ETo
21870,2024-03-04,69,CA_245022,0.26,0.61,0.61,0.12,0.68,ETo
21871,2024-03-04,69,CA_245511,0.26,0.61,0.61,0.12,0.68,ETo
21872,2024-03-04,69,CA_245955,0.34,0.75,0.55,0.19,0.59,ETo
21873,2024-03-04,69,CA_245992,0.34,0.75,0.55,0.19,0.59,ETo
21874,2024-03-04,69,CA_246123,0.21,0.52,0.67,0.05,0.74,ETo
21875,2024-03-04,69,CA_246321,0.24,0.63,0.75,0.06,0.83,ETo
21876,2024-03-04,69,CA_246364,0.25,0.66,0.77,0.07,0.85,ETo
21877,2024-03-04,69,CA_246427,0.24,0.63,0.75,0.06,0.83,ETo
21878,2024-03-04,69,CA_246458,0.24,0.63,0.75,0.06,0.83,ETo
21879,2024-03-04,69,CA_246473,0.21,0.52,0.69,0.05,0.76,ETo
21880,2024-03-04,69,CA_246533,0.23,0.57,0.61,0.07,0.66,ETo
21881,2024-03-04,69,CA_246558,0.24,0.61,0.71,0.07,0.79,ETo
21882,2024-03-04,69,CA_246568,0.21,0.57,0.82,0.02,0.89,ETo
21883,2024-03-04,69,CA_246673,0.25,0.6,0.65,0.09,0.7,ETo
21884,2024-03-04,69,CA_246679,0.25,0.66,0.77,0.07,0.85,ETo
21885,2024-03-04,69,CA_246755,0.29,0.71,0.59,0.12,0.67,ETo
21886,2024-03-04,69,CA_246756,0.25,0.66,0.78,0.07,0.85,ETo
21887,2024-03-04,69,CA_246757,0.25,0.61,0.7,0.07,0.78,ETo
21888,2024-03-04,69,CA_246812,0.22,0.54,0.68,0.05,0.73,ETo
21889,2024-03-04,69,CA_246835,0.22,0.54,0.68,0.05,0.73,ETo
21890,2024-03-04,69,CA_246869,0.28,0.71,0.72,0.14,0.78,ETo
21891,2024-03-04,69,CA_246876,0.23,0.62,0.82,0.03,0.89,ETo
21892,2024-03-04,69,CA_246910,0.23,0.62,0.82,0.03,0.89,ETo
21893,2024-03-04,69,CA_247003,0.29,0.7,0.71,-0.02,0.82,ETo
21894,2024-03-04,69,CA_247174,0.25,0.61,0.7,0.07,0.78,ETo
21895,2024-03-04,69,CA_247196,0.24,0.59,0.6,0.08,0.64,ETo
21896,2024-03-04,69,CA_247267,0.23,0.59,0.78,-0.0,0.86,ETo
21897,2024-03-04,69,CA_247271,0.25,0.63,0.71,0.04,0.79,ETo
21898,2024-03-04,69,CA_247278,0.22,0.55,0.68,0.06,0.73,ETo
21899,2024-03-04,69,CA_247319,0.29,0.72,0.59,0.13,0.66,ETo
21900,2024-03-04,69,CA_247331,0.23,0.56,0.71,0.08,0.78,ETo
21901,2024-03-04,69,CA_247354,0.29,0.71,0.59,0.12,0.67,ETo
21902,2024-03-04,69,CA_247396,0.22,0.55,0.73,0.07,0.81,ETo
21903,2024-03-04,69,CA_247408,0.23,0.56,0.63,0.06,0.68,ETo
21904,2024-03-04,69,CA_247511,0.25,0.61,0.7,0.05,0.79,ETo
21905,2024-03-04,69,CA_247542,0.24,0.63,0.75,0.06,0.83,ETo
21906,2024-03-04,69,CA_247559,0.29,0.7,0.71,-0.02,0.82,ETo
21907,2024-03-04,69,CA_247605,0.22,0.6,0.82,0.02,0.89,ETo
21908,2024-03-04,69,CA_247609,0.28,0.65,0.66,0.07,0.77,ETo
21909,2024-03-04,69,CA_247642,0.24,0.61,0.71,0.07,0.79,ETo
21910,2024-03-04,69,CA_247676,0.29,0.7,0.71,-0.02,0.82,ETo
21911,2024-03-04,69,CA_247741,0.24,0.61,0.71,0.07,0.79,ETo
21912,2024-03-04,69,CA_247763,0.26,0.62,0.62,0.11,0.67,ETo
21913,2024-03-04,69,CA_247766,0.23,0.56,0.63,0.06,0.68,ETo
21914,2024-03-04,69,CA_247785,0.24,0.59,0.6,0.08,0.64,ETo
21915,2024-03-04,69,CA_247820,0.29,0.71,0.59,0.12,0.67,ETo
21916,2024-03-04,69,CA_247822,0.21,0.52,0.69,0.05,0.76,ETo
21917,2024-03-04,69,CA_247823,0.22,0.54,0.68,0.05,0.73,ETo
21918,2024-03-04,69,CA_247872,0.23,0.58,0.71,0.04,0.8,ETo
21919,2024-03-04,69,CA_247918,0.22,0.55,0.68,0.06,0.73,ETo
21920,2024-03-04,69,CA_247925,0.23,0.6,0.71,0.01,0.8,ETo
21921,2024-03-04,69,CA_247976,0.29,0.7,0.59,0.14,0.66,ETo
21922,2024-03-04,69,CA_248038,0.23,0.6,0.8,0.02,0.88,ETo
21923,2024-03-04,69,CA_248070,0.29,0.7,0.71,-0.02,0.82,ETo
21924,2024-03-04,69,CA_248086,0.22,0.54,0.68,0.05,0.73,ETo
21925,2024-03-04,69,CA_248113,0.2,0.51,0.73,0.04,0.79,ETo
21926,2024-03-04,69,CA_248117,0.21,0.52,0.69,0.05,0.76,ETo
21927,2024-03-04,69,CA_248175,0.29,0.72,0.59,0.13,0.66,ETo
21928,2024-03-04,69,CA_248207,0.25,0.66,0.78,0.07,0.85,ETo
21929,2024-03-04,69,CA_248217,0.22,0.54,0.68,0.05,0.73,ETo
21930,2024-03-04,69,CA_248230,0.23,0.56,0.71,0.08,0.78,ETo
21931,2024-03-04,69,CA_248264,0.2,0.5,0.77,0.04,0.85,ETo
21932,2024-03-04,69,CA_248409,0.22,0.55,0.68,0.06,0.73,ETo
21933,2024-03-04,69,CA_248438,0.24,0.61,0.71,0.07,0.79,ETo
21934,2024-03-04,69,CA_248480,0.25,0.61,0.7,0.07,0.78,ETo
21935,2024-03-04,69,CA_248499,0.22,0.55,0.71,0.03,0.8,ETo
21936,2024-03-04,69,CA_248612,0.25,0.61,0.7,0.05,0.79,ETo
21937,2024-03-04,69,CA_248625,0.25,0.66,0.76,0.07,0.83,ETo
21938,2024-03-04,69,CA_248722,0.26,0.68,0.76,0.08,0.84,ETo
21939,2024-03-04,69,CA_248760,0.21,0.52,0.69,0.05,0.76,ETo
21940,2024-03-04,69,CA_248852,0.28,0.71,0.72,0.14,0.78,ETo
21941,2024-03-04,69,CA_248888,0.2,0.49,0.69,0.06,0.75,ETo
21942,2024-03-04,69,CA_248926,0.29,0.7,0.59,0.14,0.66,ETo
21943,2024-03-04,69,CA_249053,0.22,0.59,0.82,0.01,0.89,ETo
21944,2024-03-04,69,CA_249088,0.2,0.49,0.69,0.06,0.75,ETo
21945,2024-03-04,69,CA_249091,0.23,0.56,0.63,0.06,0.68,ETo
21946,2024-03-04,69,CA_249101,0.23,0.56,0.63,0.06,0.68,ETo
21947,2024-03-04,69,CA_249145,0.23,0.56,0.63,0.06,0.68,ETo
21948,2024-03-04,69,CA_249176,0.29,0.7,0.59,0.14,0.66,ETo
21949,2024-03-04,69,CA_249252,0.24,0.58,0.67,0.09,0.73,ETo
21950,2024-03-04,69,CA_249284,0.23,0.56,0.63,0.06,0.68,ETo
21951,2024-03-04,69,CA_249344,0.22,0.55,0.75,0.03,0.83,ETo
21952,2024-03-04,69,CA_249348,0.23,0.6,0.71,0.01,0.8,ETo
21953,2024-03-04,69,CA_249396,0.23,0.56,0.71,0.08,0.78,ETo
21954,2024-03-04,69,CA_249462,0.26,0.62,0.62,0.11,0.67,ETo
21955,2024-03-04,69,CA_249468,0.29,0.72,0.59,0.13,0.66,ETo
21956,2024-03-04,69,CA_249479,0.24,0.61,0.8,0.04,0.88,ETo
21957,2024-03-04,69,CA_249601,0.22,0.55,0.73,0.07,0.81,ETo
21958,2024-03-04,69,CA_249627,0.21,0.56,0.83,0.0,0.89,ETo
21959,2024-03-04,69,CA_249685,0.22,0.54,0.68,0.05,0.73,ETo
21960,2024-03-04,69,CA_249694,0.23,0.61,0.81,0.03,0.89,ETo
21961,2024-03-04,69,CA_249725,0.22,0.54,0.68,0.05,0.73,ETo
21962,2024-03-04,69,CA_249733,0.23,0.56,0.71,0.08,0.78,ETo
21963,2024-03-04,69,CA_249783,0.29,0.71,0.59,0.12,0.67,ETo
21964,2024-03-04,69,CA_249856,0.23,0.56,0.63,0.06,0.68,ETo
21965,2024-03-04,69,CA_249864,0.22,0.54,0.68,0.05,0.73,ETo
21966,2024-03-04,69,CA_249944,0.24,0.61,0.71,0.07,0.79,ETo
21967,2024-03-04,69,CA_249999,0.24,0.59,0.6,0.08,0.64,ETo
21968,2024-03-04,69,CA_250003,0.28,0.69,0.6,0.12,0.66,ETo
21969,2024-03-04,69,CA_250044,0.24,0.62,0.73,0.03,0.82,ETo
21970,2024-03-04,69,CA_250130,0.21,0.53,0.79,0.05,0.87,ETo
21971,2024-03-04,69,CA_250212,0.27,0.68,0.69,0.11,0.77,ETo
21972,2024-03-04,69,CA_250290,0.24,0.63,0.75,0.06,0.83,ETo
21973,2024-03-04,69,CA_250295,0.23,0.6,0.71,0.01,0.8,ETo
21974,2024-03-04,69,CA_250364,0.24,0.58,0.67,0.09,0.73,ETo
21975,2024-03-04,69,CA_250373,0.25,0.6,0.65,0.09,0.7,ETo
21976,2024-03-04,69,CA_250435,0.25,0.61,0.7,0.07,0.78,ETo
21977,2024-03-04,69,CA_250438,0.24,0.63,0.75,0.06,0.83,ETo
21978,2024-03-04,69,CA_250500,0.22,0.54,0.68,0.05,0.73,ETo
21979,2024-03-04,69,CA_250522,0.21,0.53,0.76,0.05,0.84,ETo
21980,2024-03-04,69,CA_250568,0.23,0.6,0.71,0.01,0.8,ETo
21981,2024-03-04,69,CA_250576,0.2,0.49,0.69,0.06,0.75,ETo
21982,2024-03-04,69,CA_250608,0.23,0.61,0.81,0.03,0.89,ETo
21983,2024-03-04,69,CA_250617,0.25,0.6,0.65,0.09,0.7,ETo
21984,2024-03-04,69,CA_250626,0.27,0.68,0.75,-0.01,0.85,ETo
21985,2024-03-04,69,CA_250660,0.23,0.59,0.78,-0.0,0.86,ETo
21986,2024-03-04,69,CA_250791,0.25,0.6,0.65,0.09,0.7,ETo
21987,2024-03-04,69,CA_250911,0.24,0.59,0.67,0.08,0.75,ETo
21988,2024-03-04,69,CA_251037,0.21,0.59,0.82,0.02,0.89,ETo
21989,2024-03-04,69,CA_251043,0.23,0.61,0.81,0.03,0.89,ETo
21990,2024-03-04,69,CA_251920,0.25,0.6,0.65,0.09,0.7,ETo
21991,2024-03-04,69,CA_251969,0.26,0.65,0.72,0.08,0.8,ETo
21992,2024-03-04,69,CA_251982,0.29,0.7,0.59,0.14,0.66,ETo
21993,2024-03-04,69,CA_251995,0.23,0.6,0.81,0.07,0.88,ETo
21994,2024-03-04,69,CA_252027,0.29,0.7,0.59,0.14,0.66,ETo
21995,2024-03-04,69,CA_252089,0.22,0.58,0.74,0.02,0.82,ETo
21996,2024-03-04,69,CA_252462,0.24,0.58,0.67,0.09,0.73,ETo
21997,2024-03-04,69,CA_252463,0.22,0.55,0.71,0.03,0.8,ETo
21998,2024-03-04,69,CA_252711,0.22,0.55,0.66,0.07,0.72,ETo
21999,2024-03-04,69,CA_252828,0.24,0.58,0.67,0.09,0.73,ETo
22000,2024-03-04,69,CA_254124,0.25,0.5,0.53,0.17,0.39,ETo
22001,2024-03-04,69,CA_244035,0.36,0.6,0.12,-0.26,-0.04,ET
22002,2024-03-04,69,CA_244054,0.27,0.52,0.76,-0.21,0.63,ET
22003,2024-03-04,69,CA_244148,0.33,0.62,0.51,-0.14,0.48,ET
22004,2024-03-04,69,CA_244172,0.34,0.59,0.36,-0.09,-0.01,ET
22005,2024-03-04,69,CA_244189,0.33,0.64,0.41,-0.02,0.46,ET
22006,2024-03-04,69,CA_245022,0.52,0.88,-0.13,-0.14,-0.89,ET
22007,2024-03-04,69,CA_245511,0.31,0.54,0.63,0.14,0.68,ET
22008,2024-03-04,69,CA_245955,0.68,1.05,-0.15,0.45,-0.67,ET
22009,2024-03-04,69,CA_245992,0.31,0.55,0.37,0.11,0.4,ET
22010,2024-03-04,69,CA_246123,0.3,0.52,0.34,-0.11,0.34,ET
22011,2024-03-04,69,CA_246321,0.3,0.54,0.77,-0.14,0.78,ET
22012,2024-03-04,69,CA_246364,0.5,0.82,0.01,-0.35,-0.14,ET
22013,2024-03-04,69,CA_246427,0.38,0.64,0.45,0.16,0.62,ET
22014,2024-03-04,69,CA_246458,0.29,0.58,0.38,-0.2,0.22,ET
22015,2024-03-04,69,CA_246473,0.19,0.41,0.77,-0.02,0.83,ET
22016,2024-03-04,69,CA_246533,0.28,0.49,0.83,-0.2,0.84,ET
22017,2024-03-04,69,CA_246558,0.28,0.48,0.36,-0.07,0.51,ET
22018,2024-03-04,69,CA_246568,0.82,1.11,0.13,0.43,-1.0,ET
22019,2024-03-04,69,CA_246673,0.24,0.4,0.75,-0.15,0.79,ET
22020,2024-03-04,69,CA_246679,0.37,0.72,0.15,-0.09,0.16,ET
22021,2024-03-04,69,CA_246755,0.26,0.49,0.66,0.05,0.78,ET
22022,2024-03-04,69,CA_246756,0.3,0.55,0.59,0.02,0.65,ET
22023,2024-03-04,69,CA_246757,0.48,0.77,0.11,0.39,-0.25,ET
22024,2024-03-04,69,CA_246812,0.34,0.65,0.76,-0.28,0.66,ET
22025,2024-03-04,69,CA_246835,0.2,0.4,0.88,0.05,0.93,ET
22026,2024-03-04,69,CA_246869,0.32,0.56,0.62,0.02,0.72,ET
22027,2024-03-04,69,CA_246876,0.85,1.46,-0.65,-0.79,-1.0,ET
22028,2024-03-04,69,CA_246910,0.36,0.66,0.59,-0.26,0.56,ET
22029,2024-03-04,69,CA_247003,0.42,0.67,0.39,-0.21,0.0,ET
22030,2024-03-04,69,CA_247174,0.52,0.82,-0.25,0.23,-0.48,ET
22031,2024-03-04,69,CA_247196,0.27,0.58,0.75,-0.09,0.78,ET
22032,2024-03-04,69,CA_247267,0.59,0.85,0.71,-0.14,0.72,ET
22033,2024-03-04,69,CA_247271,0.26,0.45,0.43,0.05,0.53,ET
22034,2024-03-04,69,CA_247278,0.29,0.52,0.59,0.12,0.62,ET
22035,2024-03-04,69,CA_247319,0.41,0.73,0.31,0.07,0.06,ET
22036,2024-03-04,69,CA_247331,0.37,0.62,0.43,-0.26,0.42,ET
22037,2024-03-04,69,CA_247354,0.7,1.03,-0.14,0.58,-1.0,ET
22038,2024-03-04,69,CA_247396,0.22,0.48,0.58,-0.09,0.62,ET
22039,2024-03-04,69,CA_247408,0.27,0.5,0.63,-0.09,0.69,ET
22040,2024-03-04,69,CA_247511,0.57,1.08,0.07,-0.51,-0.4,ET
22041,2024-03-04,69,CA_247542,0.43,0.66,0.24,-0.13,0.52,ET
22042,2024-03-04,69,CA_247559,0.48,0.88,0.16,-0.37,-0.16,ET
22043,2024-03-04,69,CA_247605,0.3,0.63,0.76,-0.19,0.76,ET
22044,2024-03-04,69,CA_247609,0.4,0.66,0.37,-0.28,0.18,ET
22045,2024-03-04,69,CA_247642,0.38,0.73,0.51,-0.13,0.62,ET
22046,2024-03-04,69,CA_247676,0.45,0.78,0.67,-0.31,0.66,ET
22047,2024-03-04,69,CA_247741,0.49,0.86,0.05,-0.39,-0.15,ET
22048,2024-03-04,69,CA_247763,0.3,0.53,0.35,0.17,0.33,ET
22049,2024-03-04,69,CA_247766,0.96,1.31,0.13,0.82,-0.45,ET
22050,2024-03-04,69,CA_247785,0.25,0.45,0.8,-0.18,0.78,ET
22051,2024-03-04,69,CA_247820,0.3,0.52,0.74,0.12,0.82,ET
22052,2024-03-04,69,CA_247822,0.23,0.47,0.72,0.12,0.77,ET
22053,2024-03-04,69,CA_247823,0.2,0.42,0.87,0.01,0.92,ET
22054,2024-03-04,69,CA_247872,0.73,1.08,-0.47,0.47,-1.0,ET
22055,2024-03-04,69,CA_247918,0.27,0.53,0.61,0.17,0.54,ET
22056,2024-03-04,69,CA_247925,0.46,0.86,0.47,-0.42,0.17,ET
22057,2024-03-04,69,CA_247976,0.35,0.61,0.49,0.21,0.42,ET
22058,2024-03-04,69,CA_248038,0.52,0.72,-0.17,0.28,-0.73,ET
22059,2024-03-04,69,CA_248070,0.33,0.69,0.5,-0.19,0.47,ET
22060,2024-03-04,69,CA_248086,0.31,0.62,0.64,-0.27,0.56,ET
22061,2024-03-04,69,CA_248113,0.24,0.44,0.73,0.08,0.79,ET
22062,2024-03-04,69,CA_248117,0.35,0.64,0.05,-0.08,-0.03,ET
22063,2024-03-04,69,CA_248175,0.31,0.58,0.85,-0.18,0.86,ET
22064,2024-03-04,69,CA_248207,0.31,0.64,0.68,0.12,0.71,ET
22065,2024-03-04,69,CA_248217,0.24,0.45,0.78,-0.13,0.81,ET
22066,2024-03-04,69,CA_248230,0.52,0.75,0.14,0.04,-0.29,ET
22067,2024-03-04,69,CA_248264,0.34,0.57,0.44,-0.18,0.44,ET
22068,2024-03-04,69,CA_248409,0.3,0.55,0.64,-0.01,0.67,ET
22069,2024-03-04,69,CA_248438,0.52,0.96,0.14,-0.12,0.45,ET
22070,2024-03-04,69,CA_248480,0.5,0.82,-0.06,0.3,-0.64,ET
22071,2024-03-04,69,CA_248499,0.37,0.67,0.45,-0.25,0.55,ET
22072,2024-03-04,69,CA_248612,0.63,1.18,0.09,-0.58,-0.34,ET
22073,2024-03-04,69,CA_248625,1.35,1.86,-0.15,1.21,-0.25,ET
22074,2024-03-04,69,CA_248722,0.46,0.75,-0.06,-0.34,-0.24,ET
22075,2024-03-04,69,CA_248760,0.24,0.42,0.32,-0.01,0.34,ET
22076,2024-03-04,69,CA_248852,0.29,0.47,0.63,-0.14,0.7,ET
22077,2024-03-04,69,CA_248888,0.25,0.49,0.85,0.09,0.9,ET
22078,2024-03-04,69,CA_248926,0.31,0.58,0.67,-0.2,0.73,ET
22079,2024-03-04,69,CA_249053,0.32,0.55,0.29,-0.13,0.32,ET
22080,2024-03-04,69,CA_249088,0.23,0.45,0.78,-0.09,0.82,ET
22081,2024-03-04,69,CA_249091,0.27,0.52,0.68,-0.1,0.75,ET
22082,2024-03-04,69,CA_249101,0.37,0.55,0.61,0.18,0.49,ET
22083,2024-03-04,69,CA_249145,0.25,0.47,0.76,-0.14,0.81,ET
22084,2024-03-04,69,CA_249176,0.28,0.57,0.73,0.12,0.81,ET
22085,2024-03-04,69,CA_249252,1.01,1.33,0.27,0.98,-0.05,ET
22086,2024-03-04,69,CA_249284,0.21,0.4,0.8,-0.09,0.84,ET
22087,2024-03-04,69,CA_249344,0.29,0.61,0.52,-0.02,0.58,ET
22088,2024-03-04,69,CA_249348,0.27,0.51,0.62,0.07,0.75,ET
22089,2024-03-04,69,CA_249396,0.28,0.5,0.66,-0.05,0.71,ET
22090,2024-03-04,69,CA_249462,0.3,0.56,0.63,0.12,0.78,ET
22091,2024-03-04,69,CA_249468,0.41,0.72,0.31,-0.02,0.23,ET
22092,2024-03-04,69,CA_249479,0.38,0.69,0.1,-0.12,-0.44,ET
22093,2024-03-04,69,CA_249601,0.23,0.45,0.57,-0.1,0.64,ET
22094,2024-03-04,69,CA_249627,0.31,0.61,0.72,-0.05,0.83,ET
22095,2024-03-04,69,CA_249685,0.24,0.45,0.82,-0.14,0.82,ET
22096,2024-03-04,69,CA_249694,0.95,1.63,-0.13,-0.92,-1.0,ET
22097,2024-03-04,69,CA_249725,0.27,0.56,0.73,-0.04,0.77,ET
22098,2024-03-04,69,CA_249733,0.26,0.47,0.56,-0.07,0.72,ET
22099,2024-03-04,69,CA_249783,0.34,0.6,0.39,-0.15,0.43,ET
22100,2024-03-04,69,CA_249856,0.23,0.43,0.7,-0.1,0.72,ET
22101,2024-03-04,69,CA_249864,0.22,0.42,0.76,-0.11,0.76,ET
22102,2024-03-04,69,CA_249944,0.27,0.49,0.11,-0.03,0.38,ET
22103,2024-03-04,69,CA_249999,0.25,0.45,0.63,0.03,0.73,ET
22104,2024-03-04,69,CA_250003,0.32,0.57,0.77,0.16,0.82,ET
22105,2024-03-04,69,CA_250044,0.44,0.77,0.55,0.37,0.28,ET
22106,2024-03-04,69,CA_250130,0.29,0.55,0.36,-0.17,0.22,ET
22107,2024-03-04,69,CA_250212,0.37,0.7,0.03,0.07,-0.08,ET
22108,2024-03-04,69,CA_250290,0.32,0.56,0.15,-0.13,0.41,ET
22109,2024-03-04,69,CA_250295,0.43,0.92,0.54,-0.37,0.36,ET
22110,2024-03-04,69,CA_250364,0.43,0.69,0.24,0.25,0.2,ET
22111,2024-03-04,69,CA_250373,0.32,0.55,0.7,0.05,0.76,ET
22112,2024-03-04,69,CA_250435,0.31,0.53,0.39,0.06,0.45,ET
22113,2024-03-04,69,CA_250438,0.38,0.63,0.21,-0.22,0.34,ET
22114,2024-03-04,69,CA_250500,0.22,0.44,0.83,-0.08,0.88,ET
22115,2024-03-04,69,CA_250522,0.27,0.53,0.41,0.06,0.31,ET
22116,2024-03-04,69,CA_250568,1.39,1.75,-0.38,1.29,-1.0,ET
22117,2024-03-04,69,CA_250576,0.34,0.55,0.52,-0.08,0.65,ET
22118,2024-03-04,69,CA_250608,0.81,1.32,-0.23,-0.78,-1.0,ET
22119,2024-03-04,69,CA_250617,0.72,1.0,0.48,0.69,0.22,ET
22120,2024-03-04,69,CA_250626,1.05,1.06,0.26,-0.83,-0.09,ET
22121,2024-03-04,69,CA_250660,0.38,0.6,0.68,-0.29,0.49,ET
22122,2024-03-04,69,CA_250791,0.29,0.52,0.62,0.02,0.72,ET
22123,2024-03-04,69,CA_250911,0.26,0.46,0.78,-0.07,0.84,ET
22124,2024-03-04,69,CA_251037,0.54,0.81,0.34,-0.46,0.13,ET
22125,2024-03-04,69,CA_251043,0.58,0.98,0.09,-0.52,0.07,ET
22126,2024-03-04,69,CA_251920,0.39,0.65,0.6,-0.21,0.72,ET
22127,2024-03-04,69,CA_251969,0.44,0.83,0.17,-0.28,0.19,ET
22128,2024-03-04,69,CA_251982,0.6,1.15,-0.45,-0.41,-0.38,ET
22129,2024-03-04,69,CA_251995,0.85,1.21,0.11,-0.84,-1.0,ET
22130,2024-03-04,69,CA_252027,0.3,0.57,0.67,-0.01,0.73,ET
22131,2024-03-04,69,CA_252089,0.68,1.05,-0.21,-0.59,-1.0,ET
22132,2024-03-04,69,CA_252462,0.23,0.45,0.77,-0.03,0.85,ET
22133,2024-03-04,69,CA_252463,0.22,0.43,0.83,-0.1,0.88,ET
22134,2024-03-04,69,CA_252711,0.6,0.96,-0.3,-0.22,-1.0,ET
22135,2024-03-04,69,CA_252828,0.39,0.66,0.35,0.2,0.14,ET
22136,2024-03-04,69,CA_254124,0.39,0.69,0.61,-0.35,0.42,ET
22137,2024-03-04,72,CA_244617,0.32,0.3,0.66,-0.31,0.09,ETof
22138,2024-03-04,72,CA_420780,0.14,0.14,0.19,-0.02,-0.31,ETof
22139,2024-03-04,72,CA_420782,0.11,0.13,0.17,-0.05,0.07,ETof
22140,2024-03-04,72,CA_420803,0.09,0.1,0.79,-0.0,0.68,ETof
22141,2024-03-04,72,CA_420824,0.13,0.14,0.22,0.05,-0.11,ETof
22142,2024-03-04,72,CA_244617,0.2,0.47,0.7,0.08,0.76,ETo
22143,2024-03-04,72,CA_420780,0.21,0.52,0.69,0.05,0.76,ETo
22144,2024-03-04,72,CA_420782,0.21,0.53,0.76,0.05,0.84,ETo
22145,2024-03-04,72,CA_420803,0.22,0.54,0.68,0.05,0.73,ETo
22146,2024-03-04,72,CA_420824,0.21,0.53,0.76,0.05,0.84,ETo
22147,2024-03-04,72,CA_244617,0.42,0.71,0.35,-0.35,-0.6,ET
22148,2024-03-04,72,CA_420780,0.22,0.46,0.68,0.01,0.76,ET
22149,2024-03-04,72,CA_420782,0.19,0.41,0.72,-0.03,0.79,ET
22150,2024-03-04,72,CA_420803,0.2,0.4,0.69,0.02,0.68,ET
22151,2024-03-04,72,CA_420824,0.19,0.44,0.75,0.1,0.8,ET
22152,2024-03-04,122,CA_252702,0.4,0.37,0.22,0.3,-0.5,ETof
22153,2024-03-04,122,CA_256030,0.41,0.35,0.59,0.35,0.24,ETof
22154,2024-03-04,122,CA_252702,0.24,0.54,0.63,0.1,0.7,ETo
22155,2024-03-04,122,CA_256030,0.23,0.48,0.57,0.1,0.61,ETo
22156,2024-03-04,122,CA_252702,0.56,0.88,0.56,0.41,0.43,ET
22157,2024-03-04,122,CA_256030,0.54,0.84,0.81,0.53,0.56,ET
22158,2024-03-04,211,CA_420765,0.25,0.21,0.95,-0.25,0.78,ETof
22159,2024-03-04,211,CA_420910,0.3,0.23,0.94,-0.3,0.74,ETof
22160,2024-03-04,211,CA_420765,0.22,0.6,0.81,0.04,0.88,ETo
22161,2024-03-04,211,CA_420910,0.2,0.55,0.82,0.01,0.89,ETo
22162,2024-03-04,211,CA_420765,0.51,0.82,0.08,-0.35,-0.19,ET
22163,2024-03-04,211,CA_420910,0.45,0.73,0.38,-0.38,-0.21,ET
22164,2024-03-04,215,CA_420761,0.1,0.14,0.29,0.08,-0.06,ETof
22165,2024-03-04,215,CA_420876,0.41,0.36,0.25,0.41,-1.0,ETof
22166,2024-03-04,215,CA_420761,0.21,0.53,0.76,0.05,0.84,ETo
22167,2024-03-04,215,CA_420876,0.21,0.53,0.76,0.05,0.84,ETo
22168,2024-03-04,215,CA_420761,0.26,0.6,0.73,0.16,0.74,ET
22169,2024-03-04,215,CA_420876,0.54,1.04,0.82,0.54,0.45,ET
22170,2024-03-11,37,CA_246012,0.35,0.35,0.3,0.25,-0.48,ETof
22171,2024-03-11,37,CA_248155,0.28,0.28,0.86,-0.06,0.15,ETof
22172,2024-03-11,37,CA_248877,0.34,0.31,0.02,0.19,-1.0,ETof
22173,2024-03-11,37,CA_256027,0.15,0.19,0.6,-0.1,0.46,ETof
22174,2024-03-11,37,CA_246012,0.22,0.53,0.63,0.06,-0.91,ETo
22175,2024-03-11,37,CA_248155,0.24,0.61,0.78,0.02,-0.79,ETo
22176,2024-03-11,37,CA_248877,0.24,0.6,0.54,0.08,-1.0,ETo
22177,2024-03-11,37,CA_256027,0.23,0.49,0.5,0.1,-0.81,ETo
22178,2024-03-11,37,CA_246012,0.64,1.09,-0.03,0.46,-0.73,ET
22179,2024-03-11,37,CA_248155,0.49,0.88,-0.01,0.08,0.12,ET
22180,2024-03-11,37,CA_248877,0.56,0.95,0.13,0.36,-1.0,ET
22181,2024-03-11,37,CA_256027,0.23,0.48,0.64,-0.03,0.19,ET
22182,2024-03-11,47,CA_244000,0.4,0.4,-0.41,0.02,-1.0,ETof
22183,2024-03-11,47,CA_244018,0.67,0.55,-0.29,0.27,-1.0,ETof
22184,2024-03-11,47,CA_244025,0.23,0.22,0.77,0.05,0.59,ETof
22185,2024-03-11,47,CA_244053,0.42,0.34,-0.15,0.12,-1.0,ETof
22186,2024-03-11,47,CA_244073,0.35,0.32,-0.14,-0.12,-1.0,ETof
22187,2024-03-11,47,CA_244077,0.38,0.33,-0.03,0.18,-0.07,ETof
22188,2024-03-11,47,CA_244102,0.42,0.37,0.22,-0.05,-1.0,ETof
22189,2024-03-11,47,CA_244108,0.36,0.32,0.09,-0.04,-0.41,ETof
22190,2024-03-11,47,CA_244113,0.31,0.31,0.4,-0.16,-0.55,ETof
22191,2024-03-11,47,CA_244152,0.19,0.26,0.59,-0.14,0.03,ETof
22192,2024-03-11,47,CA_244207,0.4,0.37,-0.29,-0.05,-1.0,ETof
