forecasting_date,match_window,match_variable,level_3,field_id,crop,mae,rmse,corr,bias,skill_score,c_mae,c_bias,variable
2024-05-06,180,ndvi,90,CA_254907,47,0.31,0.72,0.69,-0.31,-1.0,0.4115000000000002,,ETo
2024-05-06,180,ndvi,91,CA_255156,47,0.61,1.36,-0.65,0.61,-1.0,0.3626666666666667,,ETo
2024-05-06,180,ndvi,92,CA_255325,47,0.35,0.77,0.93,-0.35,-1.0,0.35766666666666663,,ETo
2024-05-06,180,ndvi,93,CA_255613,47,0.45,0.99,0.98,-0.45,-1.0,0.3295925925925928,,ETo
2024-05-06,180,ndvi,94,CA_256638,47,0.53,1.2,0.54,0.53,-1.0,0.41181481481481513,,ETo
2024-05-06,180,ndvi,95,CA_257473,47,0.4,0.88,0.93,-0.4,-1.0,0.3762407407407406,,ETo
2024-05-06,180,ndvi,96,CA_257648,47,0.49,1.1,0.86,-0.49,-1.0,0.3722777777777777,,ETo
2024-05-06,180,ndvi,97,CA_257744,47,0.44,0.97,0.91,-0.44,-1.0,0.37301851851851825,,ETo
2024-05-06,180,ndvi,98,CA_257756,47,0.42,0.97,-0.69,0.42,-1.0,0.35320370370370363,,ETo
2024-05-06,180,ndvi,99,CA_257924,47,0.46,1.04,-0.09,0.46,-1.0,0.37301851851851825,,ETo
2024-05-06,180,ndvi,100,CA_244113,47,0.74,0.85,-0.15,0.74,-1.0,0.06970370370370375,,ET
2024-05-06,180,ndvi,101,CA_244387,61,0.81,1.22,0.82,-0.81,-0.6,1.3228333333333335,,ET
2024-05-06,180,ndvi,102,CA_244479,47,0.42,0.88,-0.03,0.42,-1.0,0.5683888888888888,,ET
2024-05-06,180,ndvi,103,CA_245292,47,0.54,0.92,0.99,-0.54,-1.0,0.7301481481481481,,ET
2024-05-06,180,ndvi,104,CA_246341,47,1.89,2.13,-0.85,1.89,-1.0,0.6383148148148148,,ET
2024-05-06,180,ndvi,105,CA_246587,47,0.89,1.47,0.93,-0.89,-1.0,0.7608333333333336,,ET
2024-05-06,180,ndvi,106,CA_246614,47,0.43,0.79,0.99,-0.43,-1.0,0.29487037037037017,,ET
2024-05-06,180,ndvi,107,CA_246801,47,0.4,0.57,0.17,-0.4,0.4,0.996759259259259,,ET
2024-05-06,180,ndvi,108,CA_246992,47,0.46,0.77,0.96,-0.46,-1.0,0.23722222222222236,,ET
2024-05-06,180,ndvi,109,CA_247537,47,0.33,0.51,0.97,-0.33,-1.0,0.12149999999999994,,ET
2024-05-06,180,ndvi,110,CA_247548,61,0.43,0.52,0.44,0.43,0.04,0.6253148148148148,,ET
2024-05-06,180,ndvi,111,CA_247823,69,1.21,1.09,0.28,1.21,0.84,2.4445,,ET
2024-05-06,180,ndvi,112,CA_247968,61,0.08,0.25,0.54,-0.07,0.94,1.842685185185185,,ET
2024-05-06,180,ndvi,113,CA_248688,61,0.57,0.79,0.09,0.57,-1.0,0.30488888888888893,,ET
2024-05-06,180,ndvi,114,CA_248689,47,0.11,0.2,0.77,0.09,0.08,0.30031481481481465,,ET
2024-05-06,180,ndvi,115,CA_248737,47,0.77,1.47,-0.29,0.77,-0.17,2.5711481481481484,,ET
2024-05-06,180,ndvi,116,CA_249254,47,2.04,2.23,-0.05,2.04,-1.0,0.1324444444444445,,ET
2024-05-06,180,ndvi,117,CA_249462,69,0.7,1.21,-0.69,0.7,0.42,2.701351851851852,,ET
2024-05-06,180,ndvi,118,CA_249468,69,2.91,2.8,-0.66,2.91,-1.0,0.258388888888889,,ET
2024-05-06,180,ndvi,119,CA_249601,69,1.25,2.04,0.94,1.25,-0.29,2.9199629629629626,,ET
2024-05-06,180,ndvi,120,CA_249694,69,0.13,0.36,0.4,-0.12,0.91,2.486314814814815,,ET
2024-05-06,180,ndvi,121,CA_249783,69,1.1,1.59,0.88,-1.1,-0.43,1.9181296296296295,,ET
2024-05-06,180,ndvi,122,CA_249856,69,0.37,0.68,0.73,-0.37,0.59,1.813037037037037,,ET
2024-05-06,180,ndvi,123,CA_249946,61,0.49,0.87,0.35,-0.49,-1.0,0.5971111111111114,,ET
2024-05-06,180,ndvi,124,CA_250212,69,0.59,1.16,0.87,0.59,-1.0,0.6751296296296295,,ET
2024-05-06,180,ndvi,125,CA_250290,69,0.99,1.5,0.9,-0.99,-1.0,0.43583333333333324,,ET
2024-05-06,180,ndvi,126,CA_250502,47,0.27,0.7,-0.93,0.25,-1.0,0.6043888888888891,,ET
2024-05-06,180,ndvi,127,CA_251400,47,0.11,0.14,0.88,0.05,0.97,0.836,,ET
2024-05-06,180,ndvi,128,CA_252567,47,3.06,3.44,-0.75,3.06,-1.0,0.9867407407407406,,ET
2024-05-06,180,ndvi,129,CA_252577,47,0.52,1.09,0.96,-0.52,0.12,2.441759259259259,,ET
2024-05-06,180,ndvi,130,CA_252621,47,0.35,0.69,0.94,-0.35,-1.0,0.6779629629629628,,ET
2024-05-06,180,ndvi,131,CA_253072,47,2.28,3.34,0.98,2.28,-1.0,1.6659074074074074,,ET
2024-05-06,180,ndvi,132,CA_253554,47,1.05,0.78,-0.61,1.05,0.97,3.081074074074074,,ET
2024-05-06,180,ndvi,133,CA_253625,47,0.96,2.03,-0.96,0.96,-1.0,0.3250925925925923,,ET
2024-05-06,180,ndvi,134,CA_253715,47,0.3,0.58,0.97,-0.3,-1.0,0.2847037037037035,,ET
2024-05-06,180,ndvi,135,CA_253873,47,0.31,0.66,0.98,-0.31,-1.0,0.3283888888888889,,ET
2024-05-06,180,ndvi,136,CA_254360,47,0.42,0.74,0.82,-0.42,0.01,1.231240740740741,,ET
2024-05-06,180,ndvi,137,CA_254518,47,0.24,0.43,0.95,0.24,-0.67,0.5470740740740739,,ET
2024-05-06,180,ndvi,138,CA_254559,47,4.62,4.81,-0.91,4.62,-1.0,2.426037037037037,,ET
2024-05-06,180,ndvi,139,CA_254644,47,0.62,1.3,0.98,-0.62,-0.29,2.380259259259259,,ET
2024-05-06,180,ndvi,140,CA_254907,47,0.18,0.37,0.45,-0.18,0.78,1.373,,ET
2024-05-06,180,ndvi,141,CA_255156,47,0.56,1.23,-0.69,0.56,-1.0,0.26985185185185195,,ET
2024-05-06,180,ndvi,142,CA_255325,47,0.39,0.5,0.92,-0.39,0.96,3.077666666666667,,ET
2024-05-06,180,ndvi,143,CA_255613,47,0.28,0.62,0.98,-0.28,-1.0,0.2869814814814811,,ET
2024-05-06,180,ndvi,144,CA_256638,47,2.31,3.03,0.4,2.31,-1.0,0.2990740740740741,,ET
2024-05-06,180,ndvi,145,CA_257473,47,0.33,0.71,0.93,-0.33,0.52,2.0811296296296296,,ET
2024-05-06,180,ndvi,146,CA_257648,47,0.17,0.36,0.58,0.14,-1.0,0.2748148148148149,,ET
2024-05-06,180,ndvi,147,CA_257744,47,0.35,0.68,0.91,-0.35,-1.0,0.487740740740741,,ET
2024-05-06,180,ndvi,148,CA_257756,47,0.89,1.67,-0.85,0.89,-1.0,0.2816481481481483,,ET
2024-05-06,180,ndvi,149,CA_257924,47,0.32,0.63,0.96,0.32,-1.0,0.34474074074074096,,ET
2024-05-06,60,None,0,CA_244113,47,0.36,0.23,0.25,0.36,-1.0,0.01707407407407407,,ETof
2024-05-06,60,None,1,CA_244387,61,0.22,0.19,0.48,0.19,0.31,0.17681481481481484,,ETof
2024-05-06,60,None,2,CA_244479,47,0.03,0.03,0.98,0.01,0.97,0.17666666666666667,,ETof
2024-05-06,60,None,3,CA_245292,47,0.39,0.33,-0.84,-0.39,-1.0,0.13072222222222227,,ETof
2024-05-06,60,None,4,CA_246341,47,0.47,0.29,0.4,0.47,-1.0,0.11827777777777777,,ETof
2024-05-06,60,None,5,CA_246587,47,0.49,0.37,0.82,-0.49,-1.0,0.08820370370370369,,ETof
2024-05-06,60,None,6,CA_246614,47,0.03,0.03,-0.96,0.0,0.14,0.021351851851851844,,ETof
2024-05-06,60,None,7,CA_246801,47,0.32,0.23,0.9,0.32,-0.25,0.1358148148148148,,ETof
2024-05-06,60,None,8,CA_246992,47,0.18,0.15,-0.78,-0.18,-1.0,0.01524074074074074,,ETof
2024-05-06,60,None,9,CA_247537,47,0.1,0.08,0.71,0.1,-1.0,0.03314814814814814,,ETof
2024-05-06,60,None,10,CA_247548,61,0.17,0.1,0.93,-0.17,0.78,0.12690740740740739,,ETof
2024-05-06,60,None,11,CA_247823,69,0.56,0.3,0.35,0.56,0.86,0.4357037037037037,,ETof
2024-05-06,60,None,12,CA_247968,61,0.47,0.4,-0.93,-0.47,-0.0,0.3238148148148148,,ETof
2024-05-06,60,None,13,CA_248688,61,0.9,0.61,0.73,0.9,-1.0,0.024907407407407416,,ETof
2024-05-06,60,None,14,CA_248689,47,0.41,0.32,0.27,0.41,-1.0,0.07485185185185188,,ETof
2024-05-06,60,None,15,CA_248737,47,0.7,0.63,-0.39,0.7,-0.46,0.4596481481481481,,ETof
2024-05-06,60,None,16,CA_249254,47,0.77,0.45,0.96,0.77,-1.0,0.016666666666666673,,ETof
2024-05-06,60,None,17,CA_249462,69,0.47,0.41,0.66,0.47,0.51,0.5111851851851852,,ETof
2024-05-06,60,None,18,CA_249468,69,0.4,0.2,0.78,-0.4,-1.0,0.056388888888888884,,ETof
2024-05-06,60,None,19,CA_249601,69,1.47,1.06,-0.71,1.47,-1.0,0.5307222222222222,,ETof
2024-05-06,60,None,20,CA_249694,69,0.07,0.07,-0.62,-0.07,0.97,0.41705555555555557,,ETof
2024-05-06,60,None,21,CA_249783,69,0.76,0.54,-0.98,-0.76,-0.34,0.33281481481481484,,ETof
2024-05-06,60,None,22,CA_249856,69,0.21,0.17,-0.49,-0.21,0.81,0.31444444444444447,,ETof
2024-05-06,60,None,23,CA_249946,61,0.07,0.06,0.93,-0.07,0.85,0.11525925925925917,,ETof
2024-05-06,60,None,24,CA_250212,69,0.06,0.07,-0.7,0.04,0.79,0.12705555555555556,,ETof
2024-05-06,60,None,25,CA_250290,69,0.16,0.15,0.99,0.11,-1.0,0.08535185185185189,,ETof
2024-05-06,60,None,26,CA_250502,47,0.28,0.28,-1.0,-0.28,-1.0,0.07640740740740744,,ETof
2024-05-06,60,None,27,CA_251400,47,0.55,0.31,0.91,-0.55,-0.33,0.14587037037037037,,ETof
2024-05-06,60,None,28,CA_252567,47,0.87,0.58,0.94,0.87,-1.0,0.1904074074074074,,ETof
2024-05-06,60,None,29,CA_252577,47,0.59,0.56,0.96,-0.59,-0.78,0.3984814814814815,,ETof
2024-05-06,60,None,30,CA_252621,47,0.18,0.15,-0.85,-0.18,-0.71,0.09861111111111114,,ETof
2024-05-06,60,None,31,CA_253072,47,0.21,0.15,-0.78,-0.21,0.89,0.3174814814814815,,ETof
2024-05-06,60,None,32,CA_253554,47,0.68,0.26,0.86,0.68,0.97,0.5668333333333333,,ETof
2024-05-06,60,None,33,CA_253625,47,0.14,0.13,0.94,-0.14,-1.0,0.018962962962962904,,ETof
2024-05-06,60,None,34,CA_253715,47,0.02,0.01,0.9,0.02,0.34,0.015000000000000032,,ETof
2024-05-06,60,None,35,CA_253873,47,0.09,0.09,-0.89,0.09,-1.0,0.023018518518518622,,ETof
2024-05-06,60,None,36,CA_254360,47,0.17,0.14,0.24,0.17,0.71,0.20238888888888887,,ETof
2024-05-06,60,None,37,CA_254518,47,0.45,0.38,-0.77,0.45,-1.0,0.10444444444444441,,ETof
2024-05-06,60,None,38,CA_254559,47,1.6,0.92,-0.53,1.6,-0.43,0.44524074074074077,,ETof
2024-05-06,60,None,39,CA_254644,47,0.2,0.19,0.95,-0.2,0.76,0.3861851851851852,,ETof
2024-05-06,60,None,40,CA_254907,47,0.13,0.11,0.38,0.13,0.85,0.236537037037037,,ETof
2024-05-06,60,None,41,CA_255156,47,0.25,0.25,0.72,0.25,-1.0,0.02918518518518524,,ETof
2024-05-06,60,None,42,CA_255325,47,0.04,0.03,0.59,-0.04,1.0,0.5492592592592592,,ETof
2024-05-06,60,None,43,CA_255613,47,0.01,0.01,-0.8,-0.0,0.07,0.009907407407407401,,ETof
2024-05-06,60,None,44,CA_256638,47,0.47,0.32,0.1,-0.47,-1.0,0.07496296296296297,,ETof
2024-05-06,60,None,45,CA_257473,47,0.11,0.1,0.82,0.11,0.92,0.3459444444444444,,ETof
2024-05-06,60,None,46,CA_257648,47,0.01,0.01,0.91,-0.01,0.92,0.031111111111111128,,ETof
2024-05-06,60,None,47,CA_257744,47,0.19,0.16,0.61,-0.19,-1.0,0.03931481481481475,,ETof
2024-05-06,60,None,48,CA_257756,47,0.07,0.06,-0.51,0.07,0.23,0.05744444444444443,,ETof
2024-05-06,60,None,49,CA_257924,47,0.12,0.11,-0.9,-0.12,-1.0,0.05312962962962958,,ETof
2024-05-06,60,None,50,CA_244113,47,0.43,1.01,0.94,-0.43,-1.0,0.3297222222222224,,ETo
2024-05-06,60,None,51,CA_244387,61,0.26,0.64,0.12,-0.26,-0.82,0.6864814814814814,,ETo
2024-05-06,60,None,52,CA_244479,47,0.32,0.76,-0.22,-0.31,-1.0,0.6309074074074071,,ETo
2024-05-06,60,None,53,CA_245292,47,0.5,1.06,0.63,-0.5,-1.0,0.19548148148148195,,ETo
2024-05-06,60,None,54,CA_246341,47,0.49,1.12,0.9,-0.49,-1.0,0.3505370370370369,,ETo
2024-05-06,60,None,55,CA_246587,47,0.41,0.93,0.94,-0.41,-1.0,0.4219074074074077,,ETo
2024-05-06,60,None,56,CA_246614,47,0.5,1.12,0.89,-0.5,-1.0,0.2822222222222222,,ETo
2024-05-06,60,None,57,CA_246801,47,0.51,1.16,0.92,-0.51,-1.0,0.4126296296296294,,ETo
2024-05-06,60,None,58,CA_246992,47,0.57,1.23,0.88,-0.57,-1.0,0.32727777777777795,,ETo
2024-05-06,60,None,59,CA_247537,47,0.57,1.27,0.88,-0.57,-1.0,0.3456296296296297,,ETo
2024-05-06,60,None,60,CA_247548,61,0.57,1.28,0.92,-0.57,-1.0,0.3842407407407407,,ETo
2024-05-06,60,None,61,CA_247823,69,0.53,1.16,0.69,-0.53,-1.0,0.31544444444444436,,ETo
2024-05-06,60,None,62,CA_247968,61,0.31,0.69,0.78,-0.31,-1.0,0.4116666666666668,,ETo
2024-05-06,60,None,63,CA_248688,61,0.33,0.75,0.75,-0.33,-1.0,0.46831481481481446,,ETo
2024-05-06,60,None,64,CA_248689,47,0.41,0.93,0.9,-0.41,-1.0,0.39598148148148127,,ETo
2024-05-06,60,None,65,CA_248737,47,0.36,0.8,0.79,-0.36,-1.0,0.4884629629629633,,ETo
2024-05-06,60,None,66,CA_249254,47,0.12,0.28,0.68,-0.1,-1.0,0.2764629629629627,,ETo
2024-05-06,60,None,67,CA_249462,69,0.54,1.17,0.68,-0.54,-1.0,0.3258888888888887,,ETo
2024-05-06,60,None,68,CA_249468,69,0.5,1.1,0.71,-0.5,-1.0,0.32037037037037025,,ETo
2024-05-06,60,None,69,CA_249601,69,0.54,1.19,0.67,-0.54,-1.0,0.3401111111111114,,ETo
2024-05-06,60,None,70,CA_249694,69,0.33,0.76,0.8,-0.33,-1.0,0.47435185185185197,,ETo
2024-05-06,60,None,71,CA_249783,69,0.45,1.01,0.93,-0.45,-1.0,0.35727777777777775,,ETo
2024-05-06,60,None,72,CA_249856,69,0.35,0.8,0.88,-0.35,-1.0,0.48175925925925905,,ETo
2024-05-06,60,None,73,CA_249946,61,0.35,0.8,0.83,-0.35,-1.0,0.4830370370370374,,ETo
2024-05-06,60,None,74,CA_250212,69,0.52,1.15,0.77,-0.52,-1.0,0.35381481481481475,,ETo
2024-05-06,60,None,75,CA_250290,69,0.31,0.62,0.89,-0.31,-1.0,0.26053703703703684,,ETo
2024-05-06,60,None,76,CA_250502,47,0.48,1.06,0.82,-0.48,-1.0,0.2819444444444444,,ETo
2024-05-06,60,None,77,CA_251400,47,0.55,1.21,0.71,-0.55,-1.0,0.37688888888888883,,ETo
2024-05-06,60,None,78,CA_252567,47,0.47,1.05,0.8,-0.47,-1.0,0.30677777777777787,,ETo
2024-05-06,60,None,79,CA_252577,47,0.43,0.96,0.85,-0.43,-1.0,0.3109814814814816,,ETo
2024-05-06,60,None,80,CA_252621,47,0.44,0.98,0.74,-0.44,-1.0,0.2894259259259259,,ETo
2024-05-06,60,None,81,CA_253072,47,0.37,0.83,0.86,-0.37,-1.0,0.2977777777777777,,ETo
2024-05-06,60,None,82,CA_253554,47,0.39,0.88,0.82,-0.39,-1.0,0.2999814814814816,,ETo
2024-05-06,60,None,83,CA_253625,47,0.5,1.1,0.75,-0.5,-1.0,0.32466666666666644,,ETo
2024-05-06,60,None,84,CA_253715,47,0.55,1.19,0.67,-0.55,-1.0,0.3411296296296298,,ETo
2024-05-06,60,None,85,CA_253873,47,0.51,1.13,0.75,-0.51,-1.0,0.31216666666666687,,ETo
2024-05-06,60,None,86,CA_254360,47,0.48,1.06,0.74,-0.48,-1.0,0.32781481481481495,,ETo
2024-05-06,60,None,87,CA_254518,47,0.48,1.06,0.71,-0.48,-1.0,0.278111111111111,,ETo
2024-05-06,60,None,88,CA_254559,47,0.52,1.15,0.74,-0.52,-1.0,0.3135185185185187,,ETo
2024-05-06,60,None,89,CA_254644,47,0.5,1.11,0.72,-0.5,-1.0,0.3088888888888886,,ETo
2024-05-06,60,None,90,CA_254907,47,0.14,0.32,0.29,-0.07,-1.0,0.4115000000000002,,ETo
2024-05-06,60,None,91,CA_255156,47,0.55,1.2,0.7,-0.55,-1.0,0.3626666666666667,,ETo
2024-05-06,60,None,92,CA_255325,47,0.54,1.19,0.77,-0.54,-1.0,0.35766666666666663,,ETo
2024-05-06,60,None,93,CA_255613,47,0.51,1.13,0.75,-0.51,-1.0,0.3295925925925928,,ETo
2024-05-06,60,None,94,CA_256638,47,0.47,1.05,0.92,-0.47,-1.0,0.41181481481481513,,ETo
2024-05-06,60,None,95,CA_257473,47,0.55,1.21,0.82,-0.55,-1.0,0.3762407407407406,,ETo
2024-05-06,60,None,96,CA_257648,47,0.49,1.1,0.86,-0.49,-1.0,0.3722777777777777,,ETo
2024-05-06,60,None,97,CA_257744,47,0.53,1.18,0.85,-0.53,-1.0,0.37301851851851825,,ETo
2024-05-06,60,None,98,CA_257756,47,0.52,1.14,0.81,-0.52,-1.0,0.35320370370370363,,ETo
2024-05-06,60,None,99,CA_257924,47,0.53,1.18,0.85,-0.53,-1.0,0.37301851851851825,,ETo
2024-05-06,60,None,100,CA_244113,47,0.06,0.08,0.12,-0.03,-0.35,0.06970370370370375,,ET
2024-05-06,60,None,101,CA_244387,61,0.53,0.89,-0.41,-0.53,0.15,1.3228333333333335,,ET
2024-05-06,60,None,102,CA_244479,47,0.29,0.68,-0.35,-0.26,-1.0,0.5683888888888888,,ET
2024-05-06,60,None,103,CA_245292,47,0.23,0.42,0.81,-0.23,0.12,0.7301481481481481,,ET
2024-05-06,60,None,104,CA_246341,47,0.22,0.25,0.58,0.22,0.82,0.6383148148148148,,ET
2024-05-06,60,None,105,CA_246587,47,0.28,0.55,0.56,0.28,-0.24,0.7608333333333336,,ET
2024-05-06,60,None,106,CA_246614,47,0.48,0.87,0.95,-0.48,-1.0,0.29487037037037017,,ET
2024-05-06,60,None,107,CA_246801,47,0.4,0.57,0.17,-0.4,0.4,0.996759259259259,,ET
2024-05-06,60,None,108,CA_246992,47,0.44,0.77,-0.83,0.44,-1.0,0.23722222222222236,,ET
2024-05-06,60,None,109,CA_247537,47,0.26,0.41,0.85,-0.26,-1.0,0.12149999999999994,,ET
2024-05-06,60,None,110,CA_247548,61,0.21,0.28,-0.33,0.21,0.72,0.6253148148148148,,ET
2024-05-06,60,None,111,CA_247823,69,0.9,0.81,0.96,0.9,0.91,2.4445,,ET
2024-05-06,60,None,112,CA_247968,61,0.17,0.37,-0.49,0.13,0.88,1.842685185185185,,ET
2024-05-06,60,None,113,CA_248688,61,1.76,2.33,0.45,1.76,-1.0,0.30488888888888893,,ET
2024-05-06,60,None,114,CA_248689,47,0.11,0.2,0.77,0.09,0.08,0.30031481481481465,,ET
2024-05-06,60,None,115,CA_248737,47,0.92,1.75,-0.49,0.92,-0.65,2.5711481481481484,,ET
2024-05-06,60,None,116,CA_249254,47,0.92,1.02,0.87,0.92,-1.0,0.1324444444444445,,ET
2024-05-06,60,None,117,CA_249462,69,0.7,1.21,-0.69,0.7,0.42,2.701351851851852,,ET
2024-05-06,60,None,118,CA_249468,69,2.13,2.05,0.61,2.13,-1.0,0.258388888888889,,ET
2024-05-06,60,None,119,CA_249601,69,1.25,2.04,0.94,1.25,-0.29,2.9199629629629626,,ET
2024-05-06,60,None,120,CA_249694,69,0.13,0.36,0.4,-0.12,0.91,2.486314814814815,,ET
2024-05-06,60,None,121,CA_249783,69,1.1,1.59,0.88,-1.1,-0.43,1.9181296296296295,,ET
2024-05-06,60,None,122,CA_249856,69,0.37,0.68,0.73,-0.37,0.59,1.813037037037037,,ET
2024-05-06,60,None,123,CA_249946,61,0.64,1.08,0.62,-0.64,-1.0,0.5971111111111114,,ET
2024-05-06,60,None,124,CA_250212,69,0.37,0.69,0.64,0.37,-1.0,0.6751296296296295,,ET
2024-05-06,60,None,125,CA_250290,69,0.75,1.15,0.8,-0.75,-1.0,0.43583333333333324,,ET
2024-05-06,60,None,126,CA_250502,47,0.06,0.12,0.98,-0.01,0.87,0.6043888888888891,,ET
2024-05-06,60,None,127,CA_251400,47,1.2,1.31,0.28,-1.2,-1.0,0.836,,ET
2024-05-06,60,None,128,CA_252567,47,0.39,0.44,0.3,0.39,0.75,0.9867407407407406,,ET
2024-05-06,60,None,129,CA_252577,47,0.36,0.81,0.29,-0.36,0.52,2.441759259259259,,ET
2024-05-06,60,None,130,CA_252621,47,0.17,0.39,-0.82,0.13,-0.08,0.6779629629629628,,ET
2024-05-06,60,None,131,CA_253072,47,0.47,0.69,0.96,-0.47,0.65,1.6659074074074074,,ET
2024-05-06,60,None,132,CA_253554,47,0.9,0.67,0.82,0.9,0.97,3.081074074074074,,ET
2024-05-06,60,None,133,CA_253625,47,0.38,0.82,-0.33,-0.38,-1.0,0.3250925925925923,,ET
2024-05-06,60,None,134,CA_253715,47,0.39,0.81,-0.53,-0.39,-1.0,0.2847037037037035,,ET
2024-05-06,60,None,135,CA_253873,47,0.38,0.85,0.38,-0.38,-1.0,0.3283888888888889,,ET
2024-05-06,60,None,136,CA_254360,47,0.28,0.49,0.96,-0.28,0.56,1.231240740740741,,ET
2024-05-06,60,None,137,CA_254518,47,0.11,0.2,0.5,0.05,0.63,0.5470740740740739,,ET
2024-05-06,60,None,138,CA_254559,47,3.12,3.29,0.87,3.12,-0.97,2.426037037037037,,ET
2024-05-06,60,None,139,CA_254644,47,0.62,1.3,0.98,-0.62,-0.29,2.380259259259259,,ET
2024-05-06,60,None,140,CA_254907,47,0.24,0.5,-0.52,0.24,0.6,1.373,,ET
2024-05-06,60,None,141,CA_255156,47,0.37,0.84,0.2,-0.37,-1.0,0.26985185185185195,,ET
2024-05-06,60,None,142,CA_255325,47,0.39,0.5,0.92,-0.39,0.96,3.077666666666667,,ET
2024-05-06,60,None,143,CA_255613,47,0.53,1.15,0.75,-0.53,-1.0,0.2869814814814811,,ET
2024-05-06,60,None,144,CA_256638,47,0.78,1.03,-0.39,-0.78,-1.0,0.2990740740740741,,ET
2024-05-06,60,None,145,CA_257473,47,0.14,0.3,0.53,-0.08,0.92,2.0811296296296296,,ET
2024-05-06,60,None,146,CA_257648,47,0.1,0.19,0.95,-0.02,0.12,0.2748148148148149,,ET
2024-05-06,60,None,147,CA_257744,47,0.18,0.45,0.07,0.17,-1.0,0.487740740740741,,ET
2024-05-06,60,None,148,CA_257756,47,0.45,0.85,0.97,-0.45,-1.0,0.2816481481481483,,ET
2024-05-06,60,None,149,CA_257924,47,0.07,0.16,0.93,-0.02,0.47,0.34474074074074096,,ET
2024-05-06,60,ndvi,0,CA_244113,47,0.05,0.04,0.53,-0.03,-0.76,0.01707407407407407,,ETof
2024-05-06,60,ndvi,1,CA_244387,61,0.22,0.19,0.48,0.19,0.31,0.17681481481481484,,ETof
2024-05-06,60,ndvi,2,CA_244479,47,0.24,0.25,0.79,0.24,-0.92,0.17666666666666667,,ETof
2024-05-06,60,ndvi,3,CA_245292,47,0.12,0.11,0.93,-0.12,0.54,0.13072222222222227,,ETof
2024-05-06,60,ndvi,4,CA_246341,47,0.26,0.16,0.37,0.26,0.33,0.11827777777777777,,ETof
2024-05-06,60,ndvi,5,CA_246587,47,0.49,0.37,0.82,-0.49,-1.0,0.08820370370370369,,ETof
2024-05-06,60,ndvi,6,CA_246614,47,0.19,0.16,1.0,0.19,-1.0,0.021351851851851844,,ETof
2024-05-06,60,ndvi,7,CA_246801,47,0.23,0.19,-0.9,-0.23,0.11,0.1358148148148148,,ETof
2024-05-06,60,ndvi,8,CA_246992,47,0.1,0.08,0.89,0.1,-1.0,0.01524074074074074,,ETof
2024-05-06,60,ndvi,9,CA_247537,47,0.33,0.24,-0.68,0.33,-1.0,0.03314814814814814,,ETof
2024-05-06,60,ndvi,10,CA_247548,61,0.5,0.3,0.65,0.5,-1.0,0.12690740740740739,,ETof
2024-05-06,60,ndvi,11,CA_247823,69,0.56,0.3,0.35,0.56,0.86,0.4357037037037037,,ETof
2024-05-06,60,ndvi,12,CA_247968,61,0.47,0.4,-0.93,-0.47,-0.0,0.3238148148148148,,ETof
2024-05-06,60,ndvi,13,CA_248688,61,0.9,0.61,0.73,0.9,-1.0,0.024907407407407416,,ETof
2024-05-06,60,ndvi,14,CA_248689,47,0.41,0.32,0.27,0.41,-1.0,0.07485185185185188,,ETof
2024-05-06,60,ndvi,15,CA_248737,47,0.7,0.63,-0.39,0.7,-0.46,0.4596481481481481,,ETof
2024-05-06,60,ndvi,16,CA_249254,47,1.82,1.08,0.94,1.82,-1.0,0.016666666666666673,,ETof
2024-05-06,60,ndvi,17,CA_249462,69,0.47,0.41,0.66,0.47,0.51,0.5111851851851852,,ETof
2024-05-06,60,ndvi,18,CA_249468,69,1.96,0.96,-0.36,1.96,-1.0,0.056388888888888884,,ETof
2024-05-06,60,ndvi,19,CA_249601,69,1.45,1.05,0.95,1.45,-0.99,0.5307222222222222,,ETof
2024-05-06,60,ndvi,20,CA_249694,69,0.07,0.07,-0.62,-0.07,0.97,0.41705555555555557,,ETof
2024-05-06,60,ndvi,21,CA_249783,69,0.76,0.54,-0.98,-0.76,-0.34,0.33281481481481484,,ETof
2024-05-06,60,ndvi,22,CA_249856,69,0.21,0.17,-0.49,-0.21,0.81,0.31444444444444447,,ETof
2024-05-06,60,ndvi,23,CA_249946,61,0.07,0.06,0.93,-0.07,0.85,0.11525925925925917,,ETof
2024-05-06,60,ndvi,24,CA_250212,69,0.09,0.09,-0.18,-0.09,0.61,0.12705555555555556,,ETof
2024-05-06,60,ndvi,25,CA_250290,69,0.04,0.04,-0.56,0.04,0.86,0.08535185185185189,,ETof
2024-05-06,60,ndvi,26,CA_250502,47,0.28,0.28,-1.0,-0.28,-1.0,0.07640740740740744,,ETof
2024-05-06,60,ndvi,27,CA_251400,47,0.53,0.29,0.5,-0.53,-0.22,0.14587037037037037,,ETof
2024-05-06,60,ndvi,28,CA_252567,47,0.87,0.58,0.94,0.87,-1.0,0.1904074074074074,,ETof
2024-05-06,60,ndvi,29,CA_252577,47,0.59,0.56,0.96,-0.59,-0.78,0.3984814814814815,,ETof
2024-05-06,60,ndvi,30,CA_252621,47,0.12,0.1,0.35,0.12,0.23,0.09861111111111114,,ETof
2024-05-06,60,ndvi,31,CA_253072,47,2.07,1.45,-0.81,2.07,-1.0,0.3174814814814815,,ETof
2024-05-06,60,ndvi,32,CA_253554,47,0.97,0.37,0.74,0.97,0.94,0.5668333333333333,,ETof
2024-05-06,60,ndvi,33,CA_253625,47,0.75,0.72,0.89,0.75,-1.0,0.018962962962962904,,ETof
