forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-09-12,1314,CA_254945,47,0.18,0.31,0.68,0.13,0.54,ETo
2024-09-12,1315,CA_254976,47,0.15,0.27,0.89,-0.09,0.76,ETo
2024-09-12,1316,CA_255008,47,0.17,0.35,0.82,0.16,0.62,ETo
2024-09-12,1317,CA_255026,47,0.17,0.3,0.75,0.13,0.56,ETo
2024-09-12,1318,CA_255027,47,0.17,0.3,0.86,0.09,0.71,ETo
2024-09-12,1319,CA_255029,47,0.19,0.33,0.73,-0.11,0.44,ETo
2024-09-12,1320,CA_255030,61,0.16,0.26,0.85,0.07,0.71,ETo
2024-09-12,1321,CA_255093,61,0.16,0.26,0.85,0.07,0.71,ETo
2024-09-12,1322,CA_255140,47,0.17,0.3,0.77,-0.08,0.53,ETo
2024-09-12,1323,CA_255156,47,0.17,0.29,0.76,-0.09,0.56,ETo
2024-09-12,1324,CA_255193,47,0.15,0.25,0.8,0.06,0.74,ETo
2024-09-12,1325,CA_255232,61,0.16,0.26,0.88,0.06,0.7,ETo
2024-09-12,1326,CA_255250,47,0.16,0.28,0.77,0.09,0.68,ETo
2024-09-12,1327,CA_255269,47,0.18,0.33,0.81,0.13,0.65,ETo
2024-09-12,1328,CA_255306,47,0.16,0.28,0.9,0.1,0.77,ETo
2024-09-12,1329,CA_255318,47,0.22,0.36,0.9,0.15,0.69,ETo
2024-09-12,1330,CA_255325,47,0.17,0.35,0.82,0.16,0.62,ETo
2024-09-12,1331,CA_255330,47,0.17,0.29,0.85,-0.08,0.71,ETo
2024-09-12,1332,CA_255334,47,0.17,0.31,0.8,0.13,0.61,ETo
2024-09-12,1333,CA_255431,47,0.15,0.28,0.57,-0.03,0.48,ETo
2024-09-12,1334,CA_255440,61,0.19,0.29,0.62,-0.01,0.53,ETo
2024-09-12,1335,CA_255441,47,0.17,0.32,0.85,0.15,0.63,ETo
2024-09-12,1336,CA_255460,47,0.16,0.28,0.72,0.09,0.63,ETo
2024-09-12,1337,CA_255462,47,0.18,0.29,0.44,0.04,0.58,ETo
2024-09-12,1338,CA_255465,47,0.15,0.25,0.8,0.06,0.74,ETo
2024-09-12,1339,CA_255483,47,0.17,0.3,0.74,-0.11,0.36,ETo
2024-09-12,1340,CA_255489,47,0.18,0.33,0.81,0.13,0.65,ETo
2024-09-12,1341,CA_255542,47,0.16,0.28,0.72,0.09,0.63,ETo
2024-09-12,1342,CA_255586,47,0.17,0.3,0.88,-0.07,0.7,ETo
2024-09-12,1343,CA_255591,47,0.15,0.27,0.57,0.03,0.53,ETo
2024-09-12,1344,CA_255613,47,0.17,0.3,0.74,-0.11,0.36,ETo
2024-09-12,1345,CA_255614,47,0.18,0.32,0.84,0.12,0.69,ETo
2024-09-12,1346,CA_255637,47,0.17,0.27,0.88,0.04,0.75,ETo
2024-09-12,1347,CA_255679,47,0.17,0.29,0.8,-0.03,0.65,ETo
2024-09-12,1348,CA_255711,47,0.18,0.32,0.69,-0.12,0.3,ETo
2024-09-12,1349,CA_255715,47,0.17,0.3,0.77,-0.08,0.53,ETo
2024-09-12,1350,CA_255803,47,0.17,0.3,0.78,-0.11,0.38,ETo
2024-09-12,1351,CA_255809,47,0.18,0.34,0.9,0.18,0.63,ETo
2024-09-12,1352,CA_255822,47,0.16,0.28,0.72,0.09,0.63,ETo
2024-09-12,1353,CA_255846,47,0.18,0.33,0.81,0.13,0.65,ETo
2024-09-12,1354,CA_255854,47,0.17,0.3,0.46,-0.04,0.38,ETo
2024-09-12,1355,CA_255872,47,0.15,0.28,0.57,-0.03,0.48,ETo
2024-09-12,1356,CA_255878,47,0.15,0.25,0.9,0.04,0.82,ETo
2024-09-12,1357,CA_255892,47,0.17,0.3,0.86,0.09,0.71,ETo
2024-09-12,1358,CA_255905,47,0.18,0.29,0.44,0.04,0.58,ETo
2024-09-12,1359,CA_255916,47,0.17,0.29,0.86,0.06,0.72,ETo
2024-09-12,1360,CA_255947,47,0.16,0.27,0.78,0.08,0.7,ETo
2024-09-12,1361,CA_255974,47,0.16,0.28,0.72,0.09,0.63,ETo
2024-09-12,1362,CA_255975,47,0.19,0.31,0.61,-0.11,0.36,ETo
2024-09-12,1363,CA_255991,47,0.15,0.27,0.89,-0.09,0.76,ETo
2024-09-12,1364,CA_256027,37,0.19,0.31,0.72,0.04,0.6,ETo
2024-09-12,1365,CA_256030,122,0.18,0.3,0.75,0.01,0.61,ETo
2024-09-12,1366,CA_256046,47,0.17,0.3,0.89,0.1,0.74,ETo
2024-09-12,1367,CA_256050,47,0.19,0.36,0.85,0.18,0.61,ETo
2024-09-12,1368,CA_256053,47,0.19,0.36,0.85,0.18,0.61,ETo
2024-09-12,1369,CA_256064,47,0.22,0.34,0.69,-0.15,0.29,ETo
2024-09-12,1370,CA_256071,47,0.18,0.33,0.81,0.13,0.65,ETo
2024-09-12,1371,CA_256082,61,0.18,0.33,0.81,0.13,0.65,ETo
2024-09-12,1372,CA_256089,47,0.17,0.35,0.82,0.16,0.62,ETo
2024-09-12,1373,CA_256093,47,0.17,0.29,0.76,-0.09,0.56,ETo
2024-09-12,1374,CA_256100,47,0.17,0.29,0.76,-0.09,0.56,ETo
2024-09-12,1375,CA_256102,47,0.17,0.27,0.74,0.01,0.62,ETo
2024-09-12,1376,CA_256144,47,0.17,0.28,0.53,-0.05,0.53,ETo
2024-09-12,1377,CA_256148,47,0.17,0.31,0.8,0.13,0.61,ETo
2024-09-12,1378,CA_256150,47,0.15,0.25,0.9,0.04,0.82,ETo
2024-09-12,1379,CA_256155,47,0.15,0.26,0.61,0.01,0.56,ETo
2024-09-12,1380,CA_256172,47,0.15,0.28,0.49,-0.03,0.47,ETo
2024-09-12,1381,CA_256198,47,0.15,0.28,0.57,-0.03,0.48,ETo
2024-09-12,1382,CA_256202,47,0.16,0.25,0.85,-0.02,0.73,ETo
2024-09-12,1383,CA_256212,47,0.15,0.28,0.57,-0.03,0.48,ETo
2024-09-12,1384,CA_256219,47,0.17,0.31,0.51,-0.07,0.39,ETo
2024-09-12,1385,CA_256246,47,0.13,0.25,0.69,-0.01,0.61,ETo
2024-09-12,1386,CA_256259,47,0.2,0.38,0.76,-0.16,0.29,ETo
2024-09-12,1387,CA_256271,47,0.18,0.31,0.77,-0.08,0.53,ETo
2024-09-12,1388,CA_256317,47,0.17,0.32,0.85,0.15,0.63,ETo
2024-09-12,1389,CA_256318,47,0.18,0.3,0.58,-0.09,0.39,ETo
2024-09-12,1390,CA_256328,47,0.18,0.31,0.68,0.13,0.54,ETo
2024-09-12,1391,CA_256346,47,0.19,0.31,0.61,-0.11,0.36,ETo
2024-09-12,1392,CA_256367,47,0.18,0.3,0.61,-0.09,0.44,ETo
2024-09-12,1393,CA_256369,47,0.17,0.29,0.85,-0.08,0.71,ETo
2024-09-12,1394,CA_256383,47,0.18,0.28,0.64,-0.01,0.55,ETo
2024-09-12,1395,CA_256391,47,0.17,0.3,0.78,-0.11,0.38,ETo
2024-09-12,1396,CA_256395,47,0.17,0.3,0.74,-0.11,0.36,ETo
2024-09-12,1397,CA_256421,47,0.18,0.31,0.68,0.13,0.54,ETo
2024-09-12,1398,CA_256432,47,0.17,0.29,0.8,-0.03,0.65,ETo
2024-09-12,1399,CA_256444,47,0.17,0.32,0.85,0.15,0.63,ETo
2024-09-12,1400,CA_256500,47,0.15,0.26,0.62,-0.02,0.56,ETo
2024-09-12,1401,CA_256509,47,0.2,0.38,0.76,-0.16,0.29,ETo
2024-09-12,1402,CA_256514,47,0.15,0.27,0.57,0.03,0.53,ETo
2024-09-12,1403,CA_256549,47,0.15,0.27,0.89,-0.08,0.76,ETo
2024-09-12,1404,CA_256559,47,0.15,0.27,0.89,-0.08,0.76,ETo
2024-09-12,1405,CA_256575,47,0.15,0.27,0.89,-0.08,0.76,ETo
2024-09-12,1406,CA_256633,47,0.15,0.25,0.8,-0.06,0.69,ETo
2024-09-12,1407,CA_256638,47,0.17,0.3,0.49,-0.05,0.4,ETo
2024-09-12,1408,CA_256646,47,0.18,0.3,0.61,-0.09,0.44,ETo
2024-09-12,1409,CA_256651,47,0.17,0.31,0.8,0.13,0.61,ETo
2024-09-12,1410,CA_256687,47,0.16,0.27,0.78,0.08,0.7,ETo
2024-09-12,1411,CA_256692,47,0.14,0.24,0.71,-0.01,0.64,ETo
2024-09-12,1412,CA_256702,47,0.15,0.26,0.69,-0.05,0.57,ETo
2024-09-12,1413,CA_256730,47,0.17,0.3,0.49,-0.05,0.4,ETo
2024-09-12,1414,CA_256834,47,0.17,0.29,0.48,-0.07,0.41,ETo
2024-09-12,1415,CA_256837,47,0.15,0.26,0.61,0.01,0.56,ETo
2024-09-12,1416,CA_256840,47,0.16,0.26,0.77,0.07,0.71,ETo
2024-09-12,1417,CA_256852,47,0.15,0.27,0.64,-0.02,0.54,ETo
2024-09-12,1418,CA_256896,47,0.17,0.27,0.77,0.06,0.71,ETo
2024-09-12,1419,CA_256907,47,0.14,0.25,0.71,-0.02,0.61,ETo
2024-09-12,1420,CA_256983,47,0.19,0.36,0.85,0.18,0.61,ETo
2024-09-12,1421,CA_256999,47,0.17,0.28,0.66,-0.02,0.57,ETo
2024-09-12,1422,CA_257010,47,0.23,0.35,0.65,-0.15,0.26,ETo
2024-09-12,1423,CA_257080,47,0.17,0.31,0.87,0.12,0.67,ETo
2024-09-12,1424,CA_257085,47,0.15,0.26,0.77,-0.06,0.63,ETo
2024-09-12,1425,CA_257126,47,0.18,0.34,0.68,-0.12,0.37,ETo
2024-09-12,1426,CA_257133,47,0.14,0.25,0.71,0.0,0.62,ETo
2024-09-12,1427,CA_257149,47,0.13,0.25,0.69,-0.01,0.61,ETo
2024-09-12,1428,CA_257156,47,0.18,0.32,0.69,-0.12,0.3,ETo
2024-09-12,1429,CA_257167,47,0.25,0.41,0.92,0.21,0.71,ETo
2024-09-12,1430,CA_257223,47,0.17,0.31,0.51,-0.07,0.39,ETo
2024-09-12,1431,CA_257225,47,0.17,0.3,0.49,-0.05,0.4,ETo
2024-09-12,1432,CA_257269,47,0.16,0.28,0.72,0.09,0.63,ETo
2024-09-12,1433,CA_257353,47,0.16,0.28,0.54,-0.06,0.47,ETo
2024-09-12,1434,CA_257373,47,0.15,0.27,0.57,0.03,0.53,ETo
2024-09-12,1435,CA_257409,47,0.15,0.26,0.61,0.01,0.56,ETo
2024-09-12,1436,CA_257422,47,0.16,0.27,0.78,0.08,0.7,ETo
2024-09-12,1437,CA_257433,47,0.15,0.27,0.87,0.08,0.8,ETo
2024-09-12,1438,CA_257444,47,0.16,0.28,0.54,-0.06,0.47,ETo
2024-09-12,1439,CA_257449,47,0.17,0.3,0.46,-0.04,0.38,ETo
2024-09-12,1440,CA_257473,47,0.18,0.31,0.33,0.02,0.55,ETo
2024-09-12,1441,CA_257484,47,0.18,0.29,0.49,-0.05,0.6,ETo
2024-09-12,1442,CA_257489,47,0.18,0.3,0.39,0.03,0.57,ETo
2024-09-12,1443,CA_257552,47,0.16,0.28,0.77,0.09,0.68,ETo
2024-09-12,1444,CA_257575,61,0.15,0.25,0.9,0.03,0.82,ETo
2024-09-12,1445,CA_257597,47,0.16,0.28,0.88,0.1,0.75,ETo
2024-09-12,1446,CA_257602,47,0.17,0.3,0.86,0.09,0.71,ETo
2024-09-12,1447,CA_257603,47,0.19,0.36,0.85,0.18,0.61,ETo
2024-09-12,1448,CA_257622,47,0.17,0.32,0.85,0.15,0.63,ETo
2024-09-12,1449,CA_257626,61,0.17,0.3,0.85,0.1,0.71,ETo
2024-09-12,1450,CA_257648,47,0.16,0.27,0.78,0.08,0.7,ETo
2024-09-12,1451,CA_257652,47,0.16,0.27,0.79,0.1,0.69,ETo
2024-09-12,1452,CA_257714,47,0.15,0.27,0.57,0.03,0.53,ETo
2024-09-12,1453,CA_257741,47,0.16,0.25,0.85,-0.02,0.73,ETo
2024-09-12,1454,CA_257744,47,0.25,0.42,0.93,0.21,0.71,ETo
2024-09-12,1455,CA_257756,47,0.19,0.37,0.76,-0.16,0.26,ETo
2024-09-12,1456,CA_257772,47,0.17,0.29,0.76,-0.09,0.56,ETo
2024-09-12,1457,CA_257773,47,0.17,0.29,0.76,-0.09,0.56,ETo
2024-09-12,1458,CA_257789,47,0.16,0.26,0.85,0.07,0.71,ETo
2024-09-12,1459,CA_257811,47,0.21,0.38,0.73,-0.16,0.21,ETo
2024-09-12,1460,CA_257846,47,0.18,0.3,0.75,0.01,0.61,ETo
2024-09-12,1461,CA_257924,47,0.22,0.35,0.91,0.13,0.71,ETo
2024-09-12,1462,CA_257925,47,0.18,0.3,0.47,-0.08,0.35,ETo
2024-09-12,1463,CA_257950,47,0.14,0.25,0.71,-0.02,0.61,ETo
2024-09-12,1464,CA_257978,47,0.13,0.25,0.69,-0.01,0.61,ETo
2024-09-12,1465,CA_257983,47,0.17,0.3,0.74,-0.11,0.36,ETo
2024-09-12,1466,CA_258017,47,0.18,0.34,0.68,-0.12,0.37,ETo
2024-09-12,1467,CA_258026,61,0.2,0.4,0.83,-0.15,0.41,ETo
2024-09-12,1468,CA_420761,215,0.21,0.44,0.79,-0.17,0.24,ETo
2024-09-12,1469,CA_420765,211,0.22,0.51,0.54,0.05,0.19,ETo
2024-09-12,1470,CA_420780,72,0.17,0.36,0.85,-0.1,0.57,ETo
2024-09-12,1471,CA_420782,72,0.34,0.72,0.77,-0.34,-0.94,ETo
2024-09-12,1472,CA_420803,72,0.12,0.3,0.85,-0.02,0.7,ETo
2024-09-12,1473,CA_420824,72,0.21,0.45,0.79,-0.17,0.24,ETo
2024-09-12,1474,CA_420843,47,0.1,0.23,0.89,-0.03,0.74,ETo
2024-09-12,1475,CA_420876,215,0.21,0.44,0.79,-0.17,0.24,ETo
2024-09-12,1476,CA_420910,211,0.19,0.5,0.45,-0.07,-0.01,ETo
2024-09-12,1477,CA_420924,68,0.18,0.3,0.75,0.01,0.61,ETo
2024-09-12,1478,CA_244000,47,0.42,0.62,-0.67,0.4,0.68,ET
2024-09-12,1479,CA_244018,47,0.63,1.04,0.29,-0.63,-1.0,ET
2024-09-12,1480,CA_244025,47,0.59,1.01,0.69,-0.59,-1.0,ET
2024-09-12,1481,CA_244035,69,0.57,0.58,-0.22,-0.57,-0.4,ET
2024-09-12,1482,CA_244053,47,0.43,0.76,-0.21,-0.43,-0.32,ET
2024-09-12,1483,CA_244054,69,0.57,0.78,0.13,-0.57,-1.0,ET
2024-09-12,1484,CA_244073,47,0.31,0.55,0.78,-0.31,0.26,ET
2024-09-12,1485,CA_244077,47,0.31,0.65,0.5,-0.31,-0.03,ET
2024-09-12,1486,CA_244102,47,0.2,0.32,0.58,0.11,-0.44,ET
2024-09-12,1487,CA_244108,47,0.12,0.19,0.86,-0.01,0.74,ET
2024-09-12,1488,CA_244113,47,0.42,0.63,0.59,-0.42,-1.0,ET
2024-09-12,1489,CA_244144,61,0.36,0.6,-0.27,-0.34,0.14,ET
2024-09-12,1490,CA_244148,69,0.47,0.63,0.51,-0.47,-0.38,ET
2024-09-12,1491,CA_244152,47,0.17,0.25,0.85,-0.05,0.46,ET
2024-09-12,1492,CA_244172,69,0.54,0.59,0.74,0.54,-1.0,ET
2024-09-12,1493,CA_244189,69,0.19,0.29,0.54,-0.02,0.17,ET
2024-09-12,1494,CA_244207,47,0.5,0.81,-0.45,0.5,-0.63,ET
2024-09-12,1495,CA_244212,47,0.38,0.71,0.65,-0.38,-0.34,ET
2024-09-12,1496,CA_244216,47,0.38,0.53,0.03,-0.27,-1.0,ET
2024-09-12,1497,CA_244229,47,0.25,0.5,0.83,-0.24,0.43,ET
2024-09-12,1498,CA_244317,47,0.13,0.23,0.79,0.03,0.78,ET
2024-09-12,1499,CA_244323,47,0.48,0.55,-0.45,-0.4,-1.0,ET
2024-09-12,1500,CA_244332,47,0.36,0.44,-0.28,-0.12,-0.84,ET
2024-09-12,1501,CA_244362,47,0.26,0.52,0.25,-0.26,0.41,ET
2024-09-12,1502,CA_244363,47,0.46,0.72,-0.06,-0.46,-0.49,ET
2024-09-12,1503,CA_244380,47,3.98,1.8,0.85,3.98,-0.59,ET
2024-09-12,1504,CA_244387,61,0.71,0.97,-0.45,-0.71,-0.64,ET
2024-09-12,1505,CA_244402,47,0.21,0.41,0.78,-0.21,-0.19,ET
2024-09-12,1506,CA_244426,47,0.16,0.36,0.72,-0.15,0.77,ET
2024-09-12,1507,CA_244427,47,3.23,1.62,0.89,3.23,-0.55,ET
2024-09-12,1508,CA_244429,47,0.31,0.56,0.67,-0.31,-0.2,ET
2024-09-12,1509,CA_244437,47,0.6,0.65,-0.53,-0.52,-1.0,ET
2024-09-12,1510,CA_244473,47,0.7,0.5,0.89,0.7,0.5,ET
2024-09-12,1511,CA_244478,47,1.5,0.95,0.81,1.5,0.57,ET
2024-09-12,1512,CA_244479,47,0.51,0.55,-0.3,-0.42,0.17,ET
2024-09-12,1513,CA_244491,47,0.39,0.33,0.84,0.39,0.79,ET
2024-09-12,1514,CA_244504,47,0.65,0.85,0.81,0.65,-1.0,ET
2024-09-12,1515,CA_244553,47,0.77,1.02,-0.37,0.77,-1.0,ET
2024-09-12,1516,CA_244574,47,0.66,1.03,0.17,-0.66,-1.0,ET
2024-09-12,1517,CA_244617,72,0.3,0.46,-0.36,-0.2,0.23,ET
2024-09-12,1518,CA_244653,47,0.65,0.77,-0.2,-0.65,-1.0,ET
2024-09-12,1519,CA_244673,47,0.15,0.27,0.53,-0.01,0.75,ET
2024-09-12,1520,CA_244686,47,0.67,0.78,-0.06,-0.67,-1.0,ET
2024-09-12,1521,CA_244748,47,0.41,0.76,0.69,-0.41,-1.0,ET
2024-09-12,1522,CA_244751,47,0.14,0.24,0.74,-0.03,0.67,ET
2024-09-12,1523,CA_244758,47,0.2,0.39,0.13,-0.1,0.48,ET
2024-09-12,1524,CA_244760,47,0.32,0.61,0.58,-0.32,0.06,ET
2024-09-12,1525,CA_244773,47,0.44,0.42,-0.4,-0.22,-0.03,ET
2024-09-12,1526,CA_244845,47,0.29,0.51,-0.4,0.19,0.43,ET
2024-09-12,1527,CA_244849,47,0.64,0.92,0.34,-0.64,-1.0,ET
2024-09-12,1528,CA_244870,47,0.49,0.38,0.83,0.49,0.66,ET
2024-09-12,1529,CA_244884,47,0.94,1.11,0.15,0.94,0.36,ET
2024-09-12,1530,CA_244903,61,0.19,0.29,0.43,0.1,0.28,ET
2024-09-12,1531,CA_244909,47,0.53,0.53,-0.38,-0.36,-0.72,ET
2024-09-12,1532,CA_244928,47,0.31,0.54,0.62,-0.31,-1.0,ET
2024-09-12,1533,CA_244948,47,0.49,0.76,-0.22,0.44,0.59,ET
2024-09-12,1534,CA_244963,47,0.25,0.41,0.32,0.19,-1.0,ET
2024-09-12,1535,CA_244988,47,0.94,0.95,-0.24,0.94,0.35,ET
2024-09-12,1536,CA_245022,69,0.75,0.93,-0.38,0.75,-0.41,ET
2024-09-12,1537,CA_245023,47,0.56,1.04,0.68,-0.56,-1.0,ET
2024-09-12,1538,CA_245053,47,0.34,0.38,-0.21,-0.22,0.86,ET
2024-09-12,1539,CA_245078,47,0.24,0.42,0.33,0.2,-0.2,ET
2024-09-12,1540,CA_245112,47,0.64,0.79,-0.46,0.64,0.14,ET
2024-09-12,1541,CA_245140,61,0.49,0.82,-0.41,0.38,-1.0,ET
2024-09-12,1542,CA_245184,47,0.55,0.66,0.13,-0.55,-0.34,ET
2024-09-12,1543,CA_245193,47,0.32,0.57,0.67,-0.32,-0.87,ET
2024-09-12,1544,CA_245281,47,0.55,0.97,0.72,-0.55,-0.34,ET
2024-09-12,1545,CA_245291,47,3.76,1.34,0.58,3.76,0.12,ET
2024-09-12,1546,CA_245292,47,0.7,1.1,-0.66,-0.7,-1.0,ET
2024-09-12,1547,CA_245296,47,1.78,0.85,0.87,1.78,0.42,ET
2024-09-12,1548,CA_245297,47,0.28,0.29,0.84,0.28,0.29,ET
2024-09-12,1549,CA_245314,47,0.81,0.91,-0.51,0.81,0.42,ET
2024-09-12,1550,CA_245345,47,0.47,0.49,-0.4,-0.41,-1.0,ET
2024-09-12,1551,CA_245432,47,0.29,0.38,-0.3,-0.03,0.69,ET
2024-09-12,1552,CA_245450,47,1.02,1.7,-0.12,-1.02,-1.0,ET
2024-09-12,1553,CA_245467,47,0.52,0.93,0.7,-0.52,-1.0,ET
2024-09-12,1554,CA_245511,69,0.17,0.26,0.7,0.0,0.25,ET
2024-09-12,1555,CA_245526,47,0.18,0.39,0.72,-0.17,0.0,ET
2024-09-12,1556,CA_245529,47,0.25,0.53,0.67,-0.23,0.63,ET
2024-09-12,1557,CA_245543,61,0.5,0.62,0.13,-0.5,-1.0,ET
2024-09-12,1558,CA_245547,47,0.31,0.55,0.33,-0.31,0.29,ET
2024-09-12,1559,CA_245553,47,0.15,0.33,0.72,-0.13,0.68,ET
2024-09-12,1560,CA_245558,47,0.76,1.01,0.12,0.76,-1.0,ET
2024-09-12,1561,CA_245568,47,0.28,0.43,-0.21,-0.18,-1.0,ET
2024-09-12,1562,CA_245588,47,0.14,0.24,0.7,0.03,0.67,ET
2024-09-12,1563,CA_245621,47,0.27,0.35,-0.18,0.07,0.55,ET
2024-09-12,1564,CA_245661,47,0.16,0.27,0.52,0.04,0.69,ET
2024-09-12,1565,CA_245680,47,0.27,0.45,0.54,0.24,0.53,ET
2024-09-12,1566,CA_245684,47,0.66,1.13,0.71,-0.66,-1.0,ET
2024-09-12,1567,CA_245691,47,0.7,0.77,-0.57,-0.6,0.2,ET
2024-09-12,1568,CA_245696,47,0.2,0.36,0.51,-0.09,0.05,ET
2024-09-12,1569,CA_245708,47,0.39,0.56,0.84,0.39,-1.0,ET
2024-09-12,1570,CA_245730,47,0.5,0.92,0.82,-0.5,-0.17,ET
2024-09-12,1571,CA_245736,47,0.28,0.45,0.54,0.28,-1.0,ET
2024-09-12,1572,CA_245782,47,0.51,0.75,0.62,-0.51,-1.0,ET
2024-09-12,1573,CA_245801,47,0.14,0.19,0.69,-0.03,0.35,ET
2024-09-12,1574,CA_245818,47,0.57,0.78,-0.32,0.57,-0.11,ET
2024-09-12,1575,CA_245835,47,0.68,0.93,0.68,-0.68,-1.0,ET
2024-09-12,1576,CA_245848,47,0.23,0.4,-0.11,0.04,-0.14,ET
2024-09-12,1577,CA_245850,47,0.9,1.25,0.02,-0.9,-1.0,ET
2024-09-12,1578,CA_245882,47,0.57,1.02,-0.54,-0.57,-1.0,ET
2024-09-12,1579,CA_245905,47,0.41,0.82,0.78,-0.41,-0.78,ET
2024-09-12,1580,CA_245928,47,0.3,0.54,-0.02,-0.1,-0.84,ET
2024-09-12,1581,CA_245955,69,1.01,0.91,0.36,1.01,0.23,ET
2024-09-12,1582,CA_245992,69,0.24,0.41,0.42,0.2,-0.35,ET
2024-09-12,1583,CA_246012,37,0.22,0.37,0.28,-0.17,0.1,ET
2024-09-12,1584,CA_246046,47,0.41,0.49,0.17,-0.26,-0.6,ET
2024-09-12,1585,CA_246072,61,0.4,0.43,0.06,-0.12,0.19,ET
2024-09-12,1586,CA_246087,47,0.14,0.32,0.85,0.08,0.5,ET
2024-09-12,1587,CA_246089,61,0.22,0.14,0.49,0.05,0.94,ET
2024-09-12,1588,CA_246123,69,0.86,1.08,-0.3,-0.83,-1.0,ET
2024-09-12,1589,CA_246227,47,0.1,0.14,0.96,-0.06,0.91,ET
2024-09-12,1590,CA_246235,61,0.51,0.55,0.88,-0.51,0.14,ET
2024-09-12,1591,CA_246318,47,2.14,2.1,0.95,2.14,-0.43,ET
2024-09-12,1592,CA_246321,69,0.14,0.3,0.68,-0.06,0.83,ET
2024-09-12,1593,CA_246341,47,0.14,0.28,0.89,-0.06,0.59,ET
2024-09-12,1594,CA_246364,69,0.27,0.27,0.86,0.13,0.28,ET
2024-09-12,1595,CA_246370,61,0.87,0.49,0.02,0.87,0.81,ET
2024-09-12,1596,CA_246427,69,0.14,0.18,0.8,-0.02,0.91,ET
2024-09-12,1597,CA_246436,47,0.13,0.16,0.93,0.1,0.98,ET
2024-09-12,1598,CA_246448,61,5.1,2.03,0.55,5.1,-1.0,ET
2024-09-12,1599,CA_246458,69,0.18,0.3,0.75,0.16,-0.11,ET
2024-09-12,1600,CA_246473,69,0.38,0.68,0.33,-0.33,-1.0,ET
2024-09-12,1601,CA_246532,47,0.57,0.77,-0.86,0.36,0.83,ET
2024-09-12,1602,CA_246533,69,0.33,0.5,0.91,-0.33,-0.19,ET
2024-09-12,1603,CA_246558,69,0.14,0.21,0.91,-0.11,0.4,ET
2024-09-12,1604,CA_246568,69,0.49,0.46,0.57,0.46,-0.56,ET
2024-09-12,1605,CA_246587,47,0.65,0.74,0.87,0.65,-0.74,ET
2024-09-12,1606,CA_246593,61,1.74,1.21,0.58,1.74,-1.0,ET
2024-09-12,1607,CA_246614,47,0.23,0.49,0.92,-0.2,0.61,ET
2024-09-12,1608,CA_246665,47,0.55,0.88,0.88,-0.55,-1.0,ET
2024-09-12,1609,CA_246673,69,0.6,0.78,0.89,-0.6,-1.0,ET
2024-09-12,1610,CA_246679,69,0.66,0.73,0.88,0.66,-1.0,ET
2024-09-12,1611,CA_246729,61,0.15,0.14,0.86,-0.11,0.61,ET
2024-09-12,1612,CA_246755,69,0.33,0.56,0.62,-0.33,-1.0,ET
2024-09-12,1613,CA_246756,69,0.19,0.26,0.8,-0.17,-0.57,ET
2024-09-12,1614,CA_246757,69,0.18,0.24,0.88,0.14,0.9,ET
2024-09-12,1615,CA_246801,47,0.3,0.62,0.83,-0.3,0.18,ET
2024-09-12,1616,CA_246807,61,0.18,0.15,0.55,0.0,0.39,ET
2024-09-12,1617,CA_246812,69,0.32,0.47,0.88,-0.32,-0.67,ET
2024-09-12,1618,CA_246835,69,0.27,0.51,0.84,-0.24,-0.26,ET
2024-09-12,1619,CA_246861,47,0.58,0.79,-0.31,-0.43,0.11,ET
2024-09-12,1620,CA_246869,69,0.22,0.39,0.9,0.04,0.35,ET
2024-09-12,1621,CA_246876,69,0.39,0.59,0.69,-0.39,-0.98,ET
2024-09-12,1622,CA_246910,69,0.16,0.34,0.61,-0.09,0.34,ET
2024-09-12,1623,CA_246928,47,0.45,0.7,0.13,0.43,0.42,ET
2024-09-12,1624,CA_246965,47,1.47,1.61,-0.2,1.47,-0.05,ET
2024-09-12,1625,CA_246967,61,0.64,0.54,0.46,0.64,-1.0,ET
2024-09-12,1626,CA_246992,47,0.24,0.39,0.92,-0.22,-0.23,ET
2024-09-12,1627,CA_247003,69,0.49,0.47,0.92,-0.49,-0.57,ET
2024-09-12,1628,CA_247012,47,0.48,0.61,-0.46,0.46,0.75,ET
2024-09-12,1629,CA_247066,47,0.12,0.27,0.82,0.03,0.74,ET
2024-09-12,1630,CA_247155,47,0.82,1.29,0.88,-0.82,-1.0,ET
2024-09-12,1631,CA_247159,47,1.01,1.73,0.65,-1.01,-1.0,ET
2024-09-12,1632,CA_247174,69,1.29,1.14,0.9,1.29,0.43,ET
2024-09-12,1633,CA_247196,69,0.32,0.61,0.9,-0.31,-0.47,ET
2024-09-12,1634,CA_247211,47,0.26,0.35,0.97,0.26,0.19,ET
2024-09-12,1635,CA_247235,47,0.31,0.46,0.49,-0.22,-0.0,ET
2024-09-12,1636,CA_247267,69,0.71,0.99,0.88,-0.71,-1.0,ET
2024-09-12,1637,CA_247271,69,0.15,0.22,0.85,0.13,0.31,ET
2024-09-12,1638,CA_247278,69,0.28,0.45,0.88,-0.27,0.48,ET
2024-09-12,1639,CA_247296,61,0.24,0.22,0.84,0.15,0.74,ET
2024-09-12,1640,CA_247299,47,1.55,1.28,0.85,1.55,0.37,ET
2024-09-12,1641,CA_247304,47,0.56,0.99,0.72,-0.56,-1.0,ET
